Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"@XI COMPUTER CORPORATION [SAN CLEMENTE,CALIFORNIA]",NNK12EA75D,KSC - Kennedy Space Flight Center,San Clemente,CA,'44',6/13/2012,7/23/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","17,704","17,704","17,704",443120,N/A,N/A,COMPUTER SERVERS CONSISTING OF COMPONENTS.
"A & A SHEET METAL PRODUCTS INC [LA PORTE,INDIANA]",NND12AD55P,AFRC - Armstrong Flight Research Center,LA PORTE,IN,'01',9/5/2012,10/5/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","10,701","10,701","10,701",337214,N/A,N/A,STORAGE CONTAINERS
"A & N CORPORATION [WILLISTON,FLORIDA]",NNL12AC24P,LaRC - Langley Research Center,Williston,FL,'05',3/21/2012,6/5/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","8,600","8,600","8,600",332312,N/A,N/A,PURCHASE FABRICATED FEMALE BOARD WIRE SEAL FLANGE AND FABRICATED MALE BOARD WIRE SEAL FLANGE
"A & N CORPORATION [WILLISTON,FLORIDA]",NNM12AB11P,MSFC - Marshall Space Flight Center,WILLISTON,FL,'05',10/26/2011,12/1/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","4,506","4,506","4,506",332312,N/A,N/A,KURT LESTER VACUUM SYSTEM HARDWARE
"A & N ELECTRIC COOPERATIVE [TASLEY,VIRGINIA]",NNG10WA20C,GSFC - Goddard Space Flight Center,WALLOPS ISLAND,VA,'02',9/15/2010,10/31/2015,Non-Profit Institutions - Other Not For Profit Organization,"Definitive Contract, Firm Fixed Price","4,854,627","22,296,748","27,500,000",221122,NNG10318683R,N/A,Electricity distribution services at the Wallops Flight Facility.
"A & P TECHNOLOGY, INC. [CINCINNATI,OHIO]",NNC10CA19C,GRC - Glenn Research Center,CINCINNATI,OH,'02',5/3/2010,2/29/2012,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Definitive Contract, Firm Fixed Price",0,"59,397","59,397",541712,N/A,N/A,THE CONTRACTOR SHALL MODIFY THE GEARS BY REMOVING STEEL MATERIAL AND REPLACING IT WITH COMPOSITE MATERIAL TO FORM A HYBRID COMPOSITE/STEEL TEST GEAR.
"A & P TECHNOLOGY, INC. [CINCINNATI,OHIO]",NNM12AE01P,MSFC - Marshall Space Flight Center,CINCINNATI,OH,'02',8/8/2012,10/2/2012,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","11,790","11,790","11,790",313221,N/A,N/A,PROCUREMENT FOR A BIAXIAL HYBRID SLEEVE IN SUPPORT OF ES21.
"A & P TECHNOLOGY, INC. [CINCINNATI,OHIO]",NNX12CD06P,NSSC - NASA Shared Services Center,,OH,'02',2/23/2012,8/23/2012,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","121,306","121,306","121,306",541712,SBIR12PHASE1,N/A,THE PROPOSED PROGRAM WILL FOCUS ON THE DEVELOPMENT OF A NEW GENERATION OF ADVANCED TECHNOLOGY FOR ROTORCRAFT TRANSMISSION SYSTEMS. THIS PROGRAM WILL EVALUATE THE VIABILITY OF INTEGRATING GEARS WITH COMPOSITE SHAFTS. THE AIM OF THIS WORK IS TO REDUCE OVERALL WEIGHT AND IMPROVE VIBRATION CHARACTERISTICS. TWO CONCEPTS HAVE BEEN IDENTIFIED AND WILL BE FURTHER RESEARCHED. THE FIRST DESIGN INCLUDES CO-MOLDING A BEARING RACE TO A CARBON FIBER REINFORCED COMPOSITE SHAFT. THE SECOND DESIGN INTEGRATES THE COMPOSITE SHAFT AND METALLIC GEAR IN A WAY THAT ALLOWS SHAFT MISALIGNMENT IN THE POWER TRANSMISSION SYSTEM. THESE ATTACHMENTS WILL SIMPLIFY GEAR ATTACHMENT AND HAVE THE POTENTIAL TO REDUCE WEIGHT BY INTEGRATING PARTS WITHOUT THE NEED FOR SECONDARY FASTENERS. THIS DEVELOPMENT WORK WILL ALLOW FOR WIDESPREAD APPLICATION IN BOTH MILITARY AND CIVIL ROTORCRAFT SYSTEMS.
"A &amp; T MARKETING INC [COLUMBIA,MARYLAND]",NNC12QA20D,GRC - Glenn Research Center,Columbia,MD,'03',7/25/2012,8/24/2012,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Subchapter S Corporation, Women Owned","Delivery Order, Firm Fixed Price","6,954","6,954","6,954",332510,N/A,N/A,WEB BASED OUTDOOR DOME NETWORK CAMERA SYSTEM
"A &amp; T MARKETING INC. [COLUMBIA,MARYLAND]",NNJ12HD67P,JSC - Johnson Space Flight Center,,MD,'03',6/11/2012,7/15/2012,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Minority Owned, Other Minority Owned, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","4,796","4,796","4,796",332510,N/A,N/A,NETWORK CAMERA DOME
"A AND M ELECTRONICS SUPPLY INC [STAFFORD,TEXAS]",NNJ11HB08P,JSC - Johnson Space Flight Center,,TX,'22',2/14/2011,2/29/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, Minority Owned","Purchase Order, Firm Fixed Price",0,"66,105","66,105",423690,NNJ11373397Q,"Adrian D. Clayton, Contracting Officer, 281-483-8498, adrian.d.clayton@nasa.gov",AMPHENOL NASA THREADED COUPLING CONNECTORS
"A AND M ELECTRONICS SUPPLY INC [STAFFORD,TEXAS]",NNK12EB26P,KSC - Kennedy Space Flight Center,Stafford,TX,'22',6/28/2012,8/20/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, Minority Owned","Purchase Order, Firm Fixed Price","34,636","34,636","34,636",334419,N/A,N/A,VICOR NAME BRAND CONVERTERS AND ASSOCIATED ELECTRICAL HARDWARE.
"A AND M ELECTRONICS SUPPLY INC [STAFFORD,TEXAS]",NNL12AF80P,LaRC - Langley Research Center,Stafford,TX,'22',8/29/2012,10/22/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, Minority Owned","Purchase Order, Firm Fixed Price","12,260","12,260","12,260",334119,N/A,N/A,"8 SLOT CHASSIS, POWER CORD, PXI CHASSIS FILLER PANEL KIT, BNC 2110 NOOSE REJECTING SHIELD, SHIELDED CABLE, MULTIFUNCTION DAQ MODULE, CALIBRATION CERTIFICATE, MXI 4 KIT WITH FIBER CABLE,SOFTWARE FOR WINDOWS 7"
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNA12AC63D,ARC - Ames Research Center,Vernon Hills,IL,'10',9/26/2012,10/11/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","5,894","5,894","5,894",339111,N/A,N/A,CO2 INCUBATOR AND STACKING FRAME WITH CASTORS
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNA12AC71D,ARC - Ames Research Center,Vernon Hills,IL,'10',9/19/2012,11/21/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","8,149","8,149","8,149",339111,N/A,N/A,EPPENDORF PREMIUM C340 CHEST -86 DEGREE CELCIUS ULTRA-LOW TEMPERATURE LAB FREEZER
"A E C ABLE ENGINEERING CO INC [GOLETA,CALIFORNIA]",MSFC0200306DNAS803043,MSFC - Marshall Space Flight Center,,CA,'24',12/26/2002,4/23/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Incentive Fee",0,"3,625,040","1,804,712",336414,N/A,N/A,4200001427 SCALABLE SOLAR SAIL SYSTEM DEVELOPMENT AND GROUND DEMONSTRATION
"A G EQUIPMENT COMPANY [BROKEN ARROW,OKLAHOMA]",NNL12AC09P,LaRC - Langley Research Center,Hampton,VA,'01',4/27/2012,4/27/2012,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","4,382","4,382","4,382",333912,N/A,N/A,"IGF::OT::IGF \OTHER FUNCTIONS\"" INSPECTION&REPAIR OF METHANE COMPRESSOR SYSTEM"""
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10HT13D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/12/2010,8/3/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"174,668","174,668",541519,N/A,N/A,"FREEFLYER MISSION DONGLE, MAINTENANCE"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG11HB31D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/28/2011,9/30/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"8,580","8,580",541519,N/A,N/A,GSA FF ENGINEER NODE-LOCKED MAINTENANCE (FREEFLYER MAINTENANCE)
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG11PS20D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',1/10/2011,1/2/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"25,587","25,587",541519,N/A,N/A,FREE FLYER SOFTWARE MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG11RE14D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',2/15/2011,2/15/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"6,013","6,013",541519,N/A,N/A,Purchasing FreeFlyer Engineer Node-Locked Maintenance; and GSA NASA Solution Pack Node-Locked.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG11RG14D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',5/25/2011,6/30/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"48,614","48,614",541519,N/A,N/A,GSA FF MISSION NODE-LOCKED MAINTENANCE.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG11RG17D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',6/29/2011,6/30/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"69,929","69,929",541519,N/A,N/A,GSA FF MISSION NODE-LOCKED MAINTENANCE - GSA FF MISSION MAINTENANCE VOL1 (4); GSA FF MISSION MAINTENANCE VOL 2 (9); SOLUTION PACK VOL 1 (4); SOLUTION PACK VOL 2 (9)
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LD05D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',1/10/2012,12/31/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","25,587","25,587","25,587",541519,N/A,N/A,GSA NASA SOLUTION PACK NODE-LOCKED MAINTENANCE AND GSA FF MISSION NODE-LOCKED MAINTENANCE:  RENEW MAINTENANCE SERVICE AGREEMENT FROM PRIOR YEAR TO EXISTING PRODUCT.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LE07D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/30/2012,9/30/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","90,820","90,820","90,820",541519,N/A,N/A,"IGF::OT::IGF OTHER FUNCTIONS: PURCHASING FREEFLYER (FF) MISSION DONGLE MAINTENANCE, FF ENGINEER DONGLE MAINTENANCE&VOL 1, FF ENGINEER NODE LOCKED MAINTENANCE VOL 1&2, NASA SOLUTION PACK DONGLE MAINTENANCE&VOL 1, AND NASA SOLUTION PACK NODE-LOCKED MAINTENANCE VOL 1&2 MAINTENANCE RENEWAL."
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LE09D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/20/2012,9/20/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","111,812","111,812","111,812",541519,N/A,N/A,PURCHASING MISSION NODE LOCKED LICENSE AND MAINTENANCE FF NODE-LOCKED LICENSE AND MAINTENANCE NASA SOLUTION NODE LOCKED LICENSE AND MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LF53D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/28/2012,9/30/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","15,638","15,638","15,638",541519,N/A,N/A,IGF::OT::IGF OTHER FUNCTIONS GSA FF MISSION NODE-LOCKED MAINTENANCE/NASA SOLUTION PACK NODE-LOCKED MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LJ04D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',6/27/2012,6/30/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","140,292","140,292","140,292",541519,N/A,N/A,IGF::OT::IGF OTHER FUNCTIONS: RENEWAL OF THE FREEFLYER SOFTWARE LICENSES.  FREEFLYER MISSION NODE-LOCKED TO NETWORK UPGRADE - QTY 1 FREEFLYER NASA SOLUTION PACK NODE-LOCKED TO NETWORK UPGRADE-QTY 1 FREEFLYER MISSION NODE-LOCKED TO NETWORK UPGRADE MAINT. - QTY 1 FREEFLYER MISSION NODE-LOCKED MAINTENANCE - QTY 5 FREEFLYER MISSION NODE-LOCKED MAINTENANCE VOL1 - QTY 5 FREEFLYER MISSION NODE-LOCKED MAINTENANCE VOL2 - QTY 9 FREEFLYER NASA PACK NODE-LOCKED MAINTENANCE - QTY 5 FREEFLYER NASA PACK NODE-LOCKED MAINTENANCE VOL1 - QTY 5 FREEFLYER NASA PACK NODE-LOCKED MAINTENANCE VOL2 - QTY 3 FREEFLYER NASA SOLUTION PACK NODE-LOCKED TO NETWORK UPGRADE MAINTENANCE - QTY 1
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12LJ14D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/31/2012,9/30/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","8,580","8,580","8,580",541519,N/A,N/A,"IGF::OT::IGF OTHER FUNCTIONS:  FREEFLYERSPACE MISSION PLANNING SOFTWARE, QTY. 2; FREEFLYER NODE-LOCKED MAINTENANCE."
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG12RB80D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',1/18/2012,2/28/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","6,013","6,013","6,013",541519,N/A,N/A,"GSA FREE FLYER ENGINEER NODE-LOCKED: GSA FF ENGIN NL MAINTENANCE, AND GSA NASA SOL PACK NL MAINTENANCE"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ11JC29D,JSC - Johnson Space Flight Center,Lanham,MD,'04',4/5/2011,4/30/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"51,771","51,771",541519,N/A,N/A,SOFTWARE LICENSE UPGRADES MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK11LA34D,KSC - Kennedy Space Flight Center,Orlando,FL,'24',3/22/2011,3/31/2012,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"35,914","35,914",541519,N/A,N/A,FREEFLYER SOFTWARE MAINTENANCE AND SUPPORT
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK12LA30D,KSC - Kennedy Space Flight Center,Lanham,MD,'04',2/28/2012,3/31/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","35,914","35,914","35,914",541519,N/A,N/A,FREEFLYER SOFTWARE MAINTENANCE
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNH10PR74P,HQ - Headquarters Acquisition Division,,CA,'18',6/11/2010,6/10/2015,", Small Business ONLY - For Profit Organization, Sole Proprietorship, Very Small Business","Purchase Order, Firm Fixed Price","92,500","218,618","218,618",541330,N/A,N/A,PROTECTION OF GPS AND GNSS FREQUENCY BANDS
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I003T,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/28/2009,12/31/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price",0,"134,000","134,000",541310,N/A,N/A,FEASABILITY STUDY IRT BLDG 9 REFRIGERATION
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I004T,GRC - Glenn Research Center,CINCINNATI,OH,'01',5/12/2010,7/10/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","-75,581","492,719","492,719",541310,N/A,N/A,RECOVERY ACT FUNDING FOR PSL ICING CAPABILITIES ENGINEERING AND FINAL DESIGN
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I005T,GRC - Glenn Research Center,CINCINNATI,OH,'01',6/18/2010,7/10/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price",0,"69,000","69,000",541310,N/A,N/A,MAIN GATE GUARD HOUSE LEED SERVICES
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I007T,GRC - Glenn Research Center,CINCINNATI,OH,'01',7/15/2010,12/31/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","7,130","356,543","356,543",541310,N/A,N/A,DESIGN SERVICES FOR MAIN GATE SECURITY ENHACEMENT PROJECT PHASE 3-SARF
"A M KINNEY INCORPORATED [CINCINNATI,OHIO]",NNC05CB39C,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/11/2005,11/4/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,"4,686,395","4,686,395",541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES/PERS
"A NURTURED WORLD INC [AUSTIN,TEXAS]",NNJ12JE66P,JSC - Johnson Space Flight Center,,TX,'36',8/14/2012,9/7/2012,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","Purchase Order, Firm Fixed Price","6,200","6,200","6,200",813312,N/A,N/A,IGF::OT::IGF JSC SUSTAINABILITY FACILITATED CHARRETTE
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NNK12EC53P,KSC - Kennedy Space Flight Center,El Sobrante,CA,'07',9/18/2012,11/13/2012,", Small Disadvantaged Business, Small Business - For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sole Proprietorship, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price","187,687","187,687","187,687",333613,N/A,N/A,DC POWER SUPPLIES
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NNM11AD12P,MSFC - Marshall Space Flight Center,El Sobrante,CA,'07',8/16/2011,10/31/2011,", Small Disadvantaged Business, Small Business - For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sole Proprietorship, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price",0,"27,570","27,570",334515,N/A,N/A,PRE-AMPLIFIERS
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NAS203145,ARC - Ames Research Center,,CA,'18',9/3/2003,9/10/2013,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Award Fee",-195,"31,170,127","48,207,105",541330,RFP2-38178,"Mark Lefler, 650-604-3038, mark.e.lefler@nasa.gov",Engineering Design and Fabrication Services for the Project Management and Engineering Directorate (Code P) at NASA Ames Research Center
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06BA07B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/21/2006,[None Indicated],", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Indefinite Delivery Contract, Cost Plus Award Fee",0,0,0,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PREFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E001T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","44,772","1,350,880","1,350,880",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E003T,GRC - Glenn Research Center,CLEVELAND,OH,'09',7/25/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","60,339","1,155,098","1,155,098",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS -2)  A PERFORMANCE BASED TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E004T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/7/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","369,490","2,865,697","3,083,505",541710,N/A,N/A,GLEEN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
