Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A AND M ELECTRONICS SUPPLY INC [STAFFORD,TEXAS]",NNJ09HE16P,JSC - Johnson Space Flight Center,Stafford,TX,'22',9/17/2009,10/30/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Manufacturer Of Goods, Minority Owned, SBA Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","22,545","22,545","22,545",334419,N/A,N/A,DC-DC CONVERTERS
"A AND N ELECTRIC COOPERATIVE [TASLEY,VIRGINIA]",NNG08WF01P,GSFC - Goddard Space Flight Center,,VA,'02',1/25/2008,11/30/2008,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","-676,915","4,044,345","4,750,000",221122,N/A,N/A,"THE CONTRACTOR SHALL PROVIDE NASA GSFC''S WFF PERMANENT ELECTRIC SERVICE IN A MANNER AND FORM THAT IS CONSISTENT WITH (1) ALL APPLICABLE LAWS, REGULATIONS, PERMITS, AND ELECTRIC CODES, AND (2) THE FACILITY SERVICE REQUIREMENTS."
"A AND P TECHNOLOGY INCORPORATED [CINCINNATI,OHIO]",NNC08CA48C,GRC - Glenn Research Center,,OH,'02',11/28/2007,4/27/2010,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,"515,119","515,119",541712,N/A,N/A,MATURATION OF COMPOSITE FAN CASE STRUCTURE TECHNOLOGY
"A B COMPUTER SOLUTIONS INCORPORATED [MANDEVILLE,LOUISIANA]",NNJ08JL32P,JSC - Johnson Space Flight Center,Mandeville,LA,'01',1/15/2008,1/14/2009,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Firm Fixed Price",0,"14,556","14,556",541511,N/A,N/A,A-B Computer Maintenance for TAMS/FOCUS
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNM07AC74D,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',7/16/2007,8/14/2007,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"8,340","8,340",339111,N/A,N/A,2 EA OF XP204S LEVEL BALANCE
"A E C ABLE ENGINEERING CO INC [GOLETA,CALIFORNIA]",MSFC0200306DNAS803043,MSFC - Marshall Space Flight Center,,CA,'24',12/26/2002,4/23/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Incentive Fee",0,"3,625,040","1,804,712",336414,N/A,N/A,4200001427 SCALABLE SOLAR SAIL SYSTEM DEVELOPMENT AND GROUND DEMONSTRATION
"A E EHRKE & CO [CLEVELAND,OHIO]",NNC09VJ19P,GRC - Glenn Research Center,Solon,OH,'14',9/11/2009,10/9/2009,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","12,327","12,327","12,327",334513,N/A,N/A,PRESSURE SWITCHES
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNK09LA15P,KSC - Kennedy Space Flight Center,,CA,'30',12/22/2008,1/30/2009,", Veteran Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","4,975","4,975","4,975",334515,N/A,N/A,"HIGH POWER BICONICAL ANTENNA, TRIPOD MOUNTING SURFACE, AND ADAPTER."
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNL09AC47P,LaRC - Langley Research Center,Chatsworth,CA,'30',5/22/2009,6/15/2009,", Veteran Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","3,475","3,475","3,475",334519,N/A,N/A,DOUBLE RIDGE GUIDE HORN ANTENNA
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNL09AC79P,LaRC - Langley Research Center,Chatsworth,CA,'30',5/26/2009,6/15/2009,", Veteran Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","18,334","18,334","18,334",334519,N/A,N/A,"Horn Antennas, Cables and Preamplifier"
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNL09AE15P,LaRC - Langley Research Center,Chatsworth,CA,'30',7/8/2009,7/27/2009,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","3,460","3,460","3,460",423610,N/A,N/A,"THIS PURCHASE ORDER IS TO PROVIDE ONE EACH ANTENNA SAS-571 700MHZ - 18GHZ; DELIVER BY JULY 27, 2009."
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AA18C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',11/22/2005,2/17/2010,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Minority Owned","Definitive Contract, Firm Fixed Price",0,"599,958","599,958",541710,N/A,N/A,4200136927  NOVEL NON INTRUSIVE VIBRATION MONITORING SYSTEM FOR TURBOPUMPS
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AB37C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',9/26/2006,9/13/2007,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, Small Business","Definitive Contract, Firm Fixed Price",0,"14,984","14,984",541710,N/A,N/A,DEVELOPMENT OF INTEGRATED DYNAMIC & PERFORMANCE DATA ANALYSIS SYS (IDPS)
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08EF18D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',11/27/2007,12/31/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"25,587","25,587",541519,N/A,N/A,Freeflyer Maintenance & Solution Pack Maintenance - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08HK25D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/3/2008,9/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"83,742","83,742",541519,N/A,N/A,Software Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LH04D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',1/30/2008,2/15/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"6,013","6,013",541519,N/A,N/A,FREE FLYER ENGINEER NODE LOCK MAINTENANCE; NASA SOLUTION PACK NODE-LOCKE  - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LH44D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/3/2008,9/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"8,580","8,580",541519,N/A,N/A,FREEFLYER MAINTENANCE SUPPORT
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LI09D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',12/12/2007,6/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"153,443","153,443",541519,N/A,N/A,Maintenance Renewal - GSA FF Mission Nodelocked maintenance  - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09EO82D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',11/3/2008,12/31/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","25,587","25,587","25,587",541519,N/A,N/A,Freeflyer maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09EP42D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/16/2009,12/31/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","25,587","25,587","25,587",541519,N/A,N/A,FF Mission and NASA Solution Pack Node-Locked Software Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09HL57D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',6/16/2009,6/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","55,906","55,906","55,906",541519,N/A,N/A,(FF Mission Node-Locked)
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LM54D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',4/7/2009,6/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","115,984","115,984","115,984",541519,N/A,N/A,FREE FLYER SOFTWARE/MAINT.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LQ08D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',2/3/2009,2/15/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","6,013","6,013","6,013",541519,N/A,N/A,FF ENGINEER NODE-LOCKED & NASA SOLUTION PACK NODE-LOCKED MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LR73D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',8/14/2009,9/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","8,580","8,580","8,580",541519,N/A,N/A,GSA FF ENGINEERING NODE-LOCKED MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LU94D,GSFC - Goddard Space Flight Center,,MD,'04',8/25/2009,9/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","71,580","71,580","71,580",541519,N/A,N/A,"MIS MAINT, NASA SOL PACK"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ08JF96D,JSC - Johnson Space Flight Center,Lanham,MD,'04',8/14/2008,8/31/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"26,851","26,851",541519,N/A,N/A,Software license upgrades DM Freeflyer Maintenance Renewal.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ09JD77D,JSC - Johnson Space Flight Center,Lanham,MD,'04',5/28/2009,4/29/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","44,752","44,752","44,752",541519,N/A,N/A,Software license upgrades maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK09KA47D,KSC - Kennedy Space Flight Center,Orlando,FL,'24',4/3/2009,3/31/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","33,984","33,984","33,984",541519,N/A,N/A,FreeFlyer Software Maintenance and Support
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNH08PQ58P,HQ - Headquarters Acquisition Division,,DC,'00',2/1/2008,2/27/2010,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","100,000","200,000","200,000",541330,N/A,N/A,PROTECTION OF GPS AND GNSS FREQUENCY BANDS INTENTIONAL EMITTERS; FOR CONSULTANT AND INDEPENDENT ASSESSMENT SERVICES.
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09BA16B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/10/2009,[None Indicated],", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES 2009
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I002T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/29/2009,7/10/2010,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","450,000","473,400","473,400",541310,N/A,N/A,B-2 FACILITY STEAM SYSTEM DESIGN
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I003T,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/28/2009,12/31/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","134,000","134,000","134,000",541310,N/A,N/A,FEASABILITY STUDY IRT BLDG 9 REFRIGERATION
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09IOO1T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/29/2009,7/29/2009,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","900,000","900,000","900,000",541310,N/A,N/A,BLDG 125 ICING CAPABILITY UPGRADE PSL PHASE II DESIGN
"A M KINNEY INCORPORATED [CINCINNATI,OHIO]",NNC05CB39C,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/11/2005,11/4/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","19,751","4,686,395","4,686,395",541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES/PERS
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC04BA09B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/23/2004,[None Indicated],", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541710,NNC04063294R,N/A,TURBOMACHINERY FLOW CODE AND FLOW MODELING
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05TA69T,GRC - Glenn Research Center,SOLON,OH,'14',9/12/2005,12/31/2006,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee","-12,643","457,358","457,358",541710,N/A,N/A,TURBO MACHINERY FLOW CODES & FLOW MODELING
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA01T,GRC - Glenn Research Center,SOLON,OH,'14',10/11/2007,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ",0,"20,493","20,493",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200222516.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA09T,GRC - Glenn Research Center,CLEVELAND,OH,'16',11/19/2007,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ",0,"164,712","183,657",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200226209.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA70T,GRC - Glenn Research Center,,OH,'10',4/15/2008,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ",0,"24,442","24,442",541710,N/A,N/A,SAP Purchase Requisition: 4200245243.  engineering support services task order
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA71T,GRC - Glenn Research Center,SOLON,OH,'14',5/1/2008,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ",0,"35,858","35,858",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200246074.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC09TA11T,GRC - Glenn Research Center,SOLON,OH,'11',11/18/2008,1/31/2010,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee","229,297","203,565","225,252",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200274154
"A P SOLUTIONS, INC [SOLON,OHIO]",LERC0200101DNAS301099,GRC - Glenn Research Center,CLEVELAND,OH,'10',1/15/2001,9/18/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Fixed Fee",-200,"2,475,410","3,012,573",541710,N/A,N/A,
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NNJ09HE50P,JSC - Johnson Space Flight Center,,CA,'07',9/1/2009,11/13/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sole Proprietorship","Purchase Order, Firm Fixed Price","44,242","44,242","44,242",334417,NNJ09307480Q,"Wendy Crisman, 281-244-6459, wendy.s.crisman@nasa.gov",LOW PROFILE 90 DEGREE RADIO FREQUENCY INTERFERENCE ELECTRO MAGNETIC INTERFERENCE
"A S M INTERNATIONAL [NOVELTY,OHIO]",NNC08VC06P,GRC - Glenn Research Center,Novelty,OH,'14',12/21/2007,9/30/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Other ",0,"40,000","40,000",541511,N/A,N/A,SOFTWARE LICENSES
"A S M INTERNATIONAL [NOVELTY,OHIO]",NNC09VA24P,GRC - Glenn Research Center,Novelty,OH,'14',3/30/2009,9/30/2010,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","39,515","39,515","39,515",541511,N/A,N/A,SOFTWARE
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNG07EA43D,GSFC - Goddard Space Flight Center,,MD,'05',4/18/2007,12/31/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"53,232","53,232",541519,N/A,N/A,PROVIDING NAVIGATION SYSTEMS ENGINEERING SERVICES
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",LERC0200011DNAS300173,GRC - Glenn Research Center,GREENBELT,MD,'05',11/16/2000,9/23/2011,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Award Fee",0,"10,600,101","10,600,101",513390,N/A,N/A,SPECTRUM MANAGEMENT ENGINEERING SUPPORT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NAS203145,ARC - Ames Research Center,,CA,'18',9/3/2003,9/10/2013,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Award Fee","-410,299","31,170,127","48,207,105",541330,RFP2-38178,"Mark Lefler, 650-604-3038, mark.e.lefler@nasa.gov",Engineering Design and Fabrication Services for the Project Management and Engineering Directorate (Code P) at NASA Ames Research Center
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC05E156T,GRC - Glenn Research Center,Greenbelt,MD,'05',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,1,1,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06BA07B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/21/2006,[None Indicated],", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Indefinite Delivery Contract, Cost Plus Award Fee",0,0,0,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PREFORMANCE BASED IDIQ TASK ORDER CONTRACT
