Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A AND P TECHNOLOGY INCORPORATED [CINCINNATI,OHIO]",NNC08CA48C,GRC - Glenn Research Center,,OH,'02',11/28/2007,4/27/2010,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,"515,119","515,119",541712,N/A,N/A,MATURATION OF COMPOSITE FAN CASE STRUCTURE TECHNOLOGY
"A C CABLE & COMMUNICATIONS, INC [DALLAS,TEXAS]",NNM10AA74P,MSFC - Marshall Space Flight Center,DALLAS,TX,'24',10/7/2009,11/23/2009,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","7,672","7,672","7,672",334417,N/A,N/A,6-CONDUCTOR INSTRUMENTATION CABLE
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNC10DA58D,GRC - Glenn Research Center,Vernon Hills,IL,'10',3/24/2010,5/3/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","7,935","7,935","7,935",339111,N/A,N/A,CIRCULATORS
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNC10DE11D,GRC - Glenn Research Center,Vernon Hills,IL,'10',9/14/2010,10/21/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","3,700","3,700","3,700",339111,N/A,N/A,EF8675N CIRCULATOR -40/100C 12L  110VEF8675M CIRCULATOR -40/100C 8L  110V 
"A E C ABLE ENGINEERING CO INC [GOLETA,CALIFORNIA]",MSFC0200306DNAS803043,MSFC - Marshall Space Flight Center,,CA,'24',12/26/2002,4/23/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Incentive Fee",0,"3,625,040","1,804,712",336414,N/A,N/A,4200001427 SCALABLE SOLAR SAIL SYSTEM DEVELOPMENT AND GROUND DEMONSTRATION
"A E C SERVICES INCORPORATED [GAITHERSBURG,MARYLAND]",GSFC0200203DNAS501130,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',3/15/2002,1/10/2007,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Veteran Owned","Definitive Contract, Firm Fixed Price","-7,835","838,383","838,383",562910,N/A,N/A,ASBESTOS ABATEMENT SERVICES
"A E EHRKE & CO [CLEVELAND,OHIO]",NNC09VJ19P,GRC - Glenn Research Center,Solon,OH,'14',9/11/2009,10/9/2009,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"12,327","12,327",334513,N/A,N/A,PRESSURE SWITCHES
"A E EHRKE & CO [CLEVELAND,OHIO]",NNC10VB28P,GRC - Glenn Research Center,,OH,'14',11/24/2009,12/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","8,853","8,853","8,853",334513,N/A,N/A,Micro Motion Coriolis Elite Sensor and Coriolis MVD Single Variable Flow Transmitter
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNC10VK23P,GRC - Glenn Research Center,Chatsworth,CA,'30',8/30/2010,10/8/2010,", Veteran Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","31,745","31,745","31,745",334519,N/A,N/A,BICONICAL ANTENNAE
"A H SYSTEMS INC [CHATSWORTH,CALIFORNIA]",NNJ10HD66P,JSC - Johnson Space Flight Center,Chatsworth,CA,'30',9/14/2010,10/29/2010,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","8,400","8,400","8,400",334515,N/A,N/A,"BILOGICAL ANTENNA,MONOPOLE ANTENNA, AND ASSOCIATED HARDWARE"
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AA18C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',11/22/2005,2/17/2010,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Minority Owned","Definitive Contract, Firm Fixed Price",0,"599,958","599,958",541710,N/A,N/A,4200136927  NOVEL NON INTRUSIVE VIBRATION MONITORING SYSTEM FOR TURBOPUMPS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09EO82D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',11/3/2008,12/31/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"25,587","25,587",541519,N/A,N/A,Freeflyer maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09EP42D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/16/2009,12/31/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"25,587","25,587",541519,N/A,N/A,FF Mission and NASA Solution Pack Node-Locked Software Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09HL57D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',6/16/2009,6/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"55,906","55,906",541519,N/A,N/A,(FF Mission Node-Locked)
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LM54D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',4/7/2009,6/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"115,984","115,984",541519,N/A,N/A,FREE FLYER SOFTWARE/MAINT.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LQ08D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',2/3/2009,2/15/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"6,013","6,013",541519,N/A,N/A,FF ENGINEER NODE-LOCKED & NASA SOLUTION PACK NODE-LOCKED MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LR73D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',8/14/2009,9/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"8,580","8,580",541519,N/A,N/A,GSA FF ENGINEERING NODE-LOCKED MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG09LU94D,GSFC - Goddard Space Flight Center,,MD,'04',8/25/2009,9/30/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"71,580","71,580",541519,N/A,N/A,"MIS MAINT, NASA SOL PACK"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10HT13D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/12/2010,8/3/2013,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","174,668","174,668","174,668",541519,N/A,N/A,"FREEFLYER MISSION DONGLE, MAINTENANCE"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10LY26D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',3/16/2010,6/30/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","98,075","98,075","98,075",541519,N/A,N/A,"FF MISSION NODE-LOCKED MAINT.,  FF MISSION VOL 1, SOLUTION PACK NODE-LOCK MAINT,  SOLUTION PACK VOL 1"
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10RE08D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/26/2010,9/30/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","261,175","261,175","261,175",541519,N/A,N/A,PURCHASING FREEFLYER SOFTWARE MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10RG01D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',1/6/2010,2/15/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","6,013","6,013","6,013",541519,N/A,N/A,GSA FF Engineer Node-Locked Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG10RN36D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',8/5/2010,9/30/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","8,580","8,580","8,580",541519,N/A,N/A,FREEFLYER MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ09JD77D,JSC - Johnson Space Flight Center,Lanham,MD,'04',5/28/2009,4/29/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"44,752","44,752",541519,N/A,N/A,Software license upgrades maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ10JC39D,JSC - Johnson Space Flight Center,Lanham,MD,'04',3/11/2010,4/29/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","51,771","51,771","51,771",541519,N/A,N/A,Software license upgrades maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK09KA47D,KSC - Kennedy Space Flight Center,Orlando,FL,'24',4/3/2009,3/31/2010,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"33,984","33,984",541519,N/A,N/A,FreeFlyer Software Maintenance and Support
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK10LA19D,KSC - Kennedy Space Flight Center,Orlando,FL,'24',2/23/2010,3/31/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","35,914","35,914","35,914",541519,N/A,N/A,FREEFLYER SOFTWARE AND MAINTENANCE SUPPORT.
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNH08PQ58P,HQ - Headquarters Acquisition Division,,DC,'00',2/1/2008,2/27/2010,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"200,000","200,000",541330,N/A,N/A,PROTECTION OF GPS AND GNSS FREQUENCY BANDS INTENTIONAL EMITTERS; FOR CONSULTANT AND INDEPENDENT ASSESSMENT SERVICES.
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNH10PR74P,HQ - Headquarters Acquisition Division,,CA,'18',6/11/2010,6/10/2015,", Small Business ONLY - For Profit Organization, Sole Proprietorship, Very Small Business","Purchase Order, Firm Fixed Price","68,461","218,618","218,618",541330,N/A,N/A,PROTECTION OF GPS AND GNSS FREQUENCY BANDS
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09BA16B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/10/2009,[None Indicated],", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES 2009
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I002T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/29/2009,7/10/2010,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","23,400","473,400","473,400",541310,N/A,N/A,B-2 FACILITY STEAM SYSTEM DESIGN
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I003T,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/28/2009,12/31/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price",0,"134,000","134,000",541310,N/A,N/A,FEASABILITY STUDY IRT BLDG 9 REFRIGERATION
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I004T,GRC - Glenn Research Center,CINCINNATI,OH,'01',5/12/2010,7/10/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","568,300","492,719","492,719",541310,N/A,N/A,RECOVERY ACT FUNDING FOR PSL ICING CAPABILITIES ENGINEERING AND FINAL DESIGN
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I005T,GRC - Glenn Research Center,CINCINNATI,OH,'01',6/18/2010,7/10/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","69,000","69,000","69,000",541310,N/A,N/A,MAIN GATE GUARD HOUSE LEED SERVICES
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I006T,GRC - Glenn Research Center,CINCINNATI,OH,'01',7/13/2010,7/13/2010,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","19,800","19,800","19,800",541310,N/A,N/A,CIVIL DRAWING MODIFICATIONS / DESIGN PHASE LEED
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09I007T,GRC - Glenn Research Center,CINCINNATI,OH,'01',7/15/2010,12/31/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","268,413","356,543","356,543",541310,N/A,N/A,DESIGN SERVICES FOR MAIN GATE SECURITY ENHACEMENT PROJECT PHASE 3-SARF
"A M KINNEY INC [CINCINNATI,OHIO]",NNC09IOO1T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/29/2009,7/29/2009,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price",0,"900,000","900,000",541310,N/A,N/A,BLDG 125 ICING CAPABILITY UPGRADE PSL PHASE II DESIGN
"A M KINNEY INCORPORATED [CINCINNATI,OHIO]",NNC05CB39C,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/11/2005,11/4/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","18,380","4,686,395","4,686,395",541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES/PERS
"A P O HOLDINGS INC [CLEVELAND,OHIO]",NNC10VB19P,GRC - Glenn Research Center,Hudson,OH,'14',2/5/2010,2/19/2010,", Small Business ONLY - For Profit Organization","Purchase Order, Firm Fixed Price","7,181","7,181","7,181",423830,N/A,N/A,REPAIR OF AIR COMPRESSOR
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC04BA09B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/23/2004,[None Indicated],", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541710,NNC04063294R,N/A,TURBOMACHINERY FLOW CODE AND FLOW MODELING
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05QA36D,GRC - Glenn Research Center,SOLON,OH,'14',6/6/2005,9/30/2005,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Firm Fixed Price","-1,449","98,549","98,549",541710,N/A,N/A,TASK ORDER 2 LINKED TO NNC04BA09B
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC09TA11T,GRC - Glenn Research Center,SOLON,OH,'11',11/18/2008,1/31/2010,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee","-21,687","203,565","225,252",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200274154
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NND10AL98P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',9/17/2010,10/17/2010,", Small Disadvantaged Business, Small Business - For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sole Proprietorship, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price","16,601","16,601","16,601",423610,N/A,N/A,CT100 BASE UNIT AND ACCESSORIES
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NNJ09HE50P,JSC - Johnson Space Flight Center,,CA,'07',9/1/2009,11/13/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sole Proprietorship","Purchase Order, Firm Fixed Price",0,"44,242","44,242",334417,NNJ09307480Q,"Wendy Crisman, 281-244-6459, wendy.s.crisman@nasa.gov",LOW PROFILE 90 DEGREE RADIO FREQUENCY INTERFERENCE ELECTRO MAGNETIC INTERFERENCE
"A R VENKATESH [EL SOBRANTE,CALIFORNIA]",NNS10AB17P,SSC - Stennis Space Center,Stennis Space Center,MS,'04',9/24/2010,9/30/2010,", Small Disadvantaged Business, Small Business - For Profit Organization, Minority Owned, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price","58,993","58,993","58,993",334516,NNS10ZDA010Q,"Sarah Maine, 228-688-1559, sarah.m.maine@nasa.gov",PORTABLE GAS MONITORS
"A RAY LAND PRODUCTIONS COMPANY [BRANFORD,FLORIDA]",NNMPC10811866,MSFC - Marshall Space Flight Center,Branford,FL,'02',4/30/2010,5/14/2010,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","5,150","5,150","5,150",485510,N/A,N/A,BUS TO CARRY 57 PASSENGERS TO LAUNCH AT CAPE CANAVERAL.
"A S C A INC [PLS VRDS PNSL,CALIFORNIA]",KSC00200307DNAS1003037,KSC - Kennedy Space Flight Center,REDONDO BEACH,CA,'36',7/14/2003,9/30/2007,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",-11,"1,892,747","1,892,747",541330,N/A,N/A,PLUTO . NH PROBABILISTIC RISK ASSESSMENT
"A S M INTERNATIONAL [NOVELTY,OHIO]",NNC09VA24P,GRC - Glenn Research Center,Novelty,OH,'14',3/30/2009,9/30/2010,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"39,515","39,515",541511,N/A,N/A,SOFTWARE
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",GSFC0200011DNAS501003,GSFC - Goddard Space Flight Center,,MD,'05',11/15/2000,4/30/2007,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Fixed Fee",0,"641,188","641,188",541330,N/A,N/A,DEVELOPMENT OF SLA-03 LIDAR DATA SYSTEM PERFORMANCE/ORIGINAL POP
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",GSFC0200305DNAS503089,GSFC - Goddard Space Flight Center,,MD,'05',5/15/2003,9/14/2007,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Incentive Fee",0,"1,832,715","3,500,000",518210,N/A,N/A,PRECISION PROCESSING SYSTEM (PPS) SUPPORT
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNA05BF11D,ARC - Ames Research Center,GREENBELT,MD,'05',2/8/2005,6/16/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",-349,"360,267","360,267",541519,N/A,N/A,"DESIGN, ENGINEERING AND DIAGNOSTIC SUPPORT FOR INSTRUMENTATION AND CONTROL SYSTEMS"
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",LERC0200011DNAS300173,GRC - Glenn Research Center,GREENBELT,MD,'05',11/16/2000,9/23/2011,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Award Fee",0,"10,600,101","10,600,101",513390,N/A,N/A,SPECTRUM MANAGEMENT ENGINEERING SUPPORT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NAS203145,ARC - Ames Research Center,,CA,'18',9/3/2003,9/10/2013,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Award Fee",0,"31,170,127","48,207,105",541330,RFP2-38178,"Mark Lefler, 650-604-3038, mark.e.lefler@nasa.gov",Engineering Design and Fabrication Services for the Project Management and Engineering Directorate (Code P) at NASA Ames Research Center
