Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ALABAMA SPACE SCIENCE EXHIBIT COMMISSION [HUNTSVILLE,ALABAMA]",NNX16AE29A,NSSC - NASA Shared Services Center,HUNTSVILLE,AL,'05',5/9/2016,1/31/2018,"Government - State Government, US Government Entity",Cooperative Agreement,0,"3,834,417","3,834,417",[None Indicated],N/A,N/A,"THIS PROJECT PROPOSES CREATING TWO SEASONS OF ANIMATED CONTENT OF THE PROGRAM SPACE RACERS, A CHILDREN''S ANIMATED SPACE SCIENCE EDUCATIONAL PROGRAM THAT TARGETS YOUNG LEARNERS AGES 3 THROUGH 6, ALONG WITH ADDITIONAL CURRICULAR AND PROFESSIONAL DEVELOPMENT SUPPORT. WEAVING SCIENCE INQUIRY CONCEPTS, SUCH AS INVESTIGATION, OBSERVATION, EXPLORATION AND TEAMWORK, THROUGHOUT FICTIONAL SPACE-THEMED ANIMATED STORY LINES, AND INTRODUCING NASA SCIENTISTS AND EXPERTS TO EXPLAIN SPACE SCIENCE CONCEPTS IN LIVE-ACTION INTERSTITIAL SEQUENCES, SEASON ONE OF THE AWARD-WINNING SPACE RACERS PROGRAM BROUGHT THE WONDERS OF SCIENCE AND SPACE TO THE YOUNGEST GENERATION OF FUTURE EXPLORERS AND SCIENTISTS. THIS PROJECT WOULD EXPAND SPACE RACERS CATALOG OF EPISODES, TO BE DISSEMINATED THROUGH VARIOUS PLATFORMS (BROADCAST, ONLINE/DIGITAL) AND DEVELOP CURRICULAR SUPPORT FOR EACH EPISODE. ROBUST NATIONAL-STANDARDS CORRELATED CURRICULAR MATERIALS, IN THE FORM OF LESSON PLANS AND ACTIVITIES, WILL BE MADE AVAILABLE TO EDUCATORS AND THE PUBLIC IN DIGITAL AND HARDCOPY FORMAT. ADDITIONALLY, THE PROJECT PROPOSES DEVELOPING SPACE-SCIENCE PROFESSIONAL DEVELOPMENT OPPORTUNITIES FOR INFORMAL AND FORMAL EDUCATORS BASED ON SPACE RACERS PROGRAMMING AND CURRICULUM LESSON PLANS. AS AN ADDITIONAL METHOD OF PUBLIC OUTREACH AND ENGAGEMENT, THE PROJECT PROPOSES A MOBILE, HANDS-ON SPACE RACERS EDUCATIONAL EXHIBIT FOR USE IN NASA VISITOR CENTERS, NASA EVENTS AND IN CLASSROOMS.  TO ACCOMPLISH THIS THREE-YEAR PROJECT, THE U. S. SPACE&ROCKET CENTER WILL 1.) WORK WITH SPACE RACE, LLC, THE PARENT ORGANIZATION OF SPACE RACERS, TO DEVELOP ADDITIONAL EPISODIC CONTENT AND SUPPORTING CURRICULUM ELEMENTS, 2.) WORK WITH ONE OR MORE BROADCASTING ORGANIZATIONS TO HELP DISSEMINATE AND PROMOTE THE SPACE RACERS PROGRAM, 3.) WORK WITH THE EDUCATION DEPARTMENT OF A COLLEGE OR UNIVERSITY IN CREATING LESSON PLANS, CURRICULAR ENRICHMENT AND ACTIVITIES CORRELATED TO NATIONAL SCIENCE STANDARDS TO BE MADE AVAILABLE TO FORMAL AND INFORMAL EDUCATORS AND THE PUBLIC, 4.) CONDUCT PROFESSIONAL DEVELOPMENT SESSIONS FOR FORMAL AND INFORMAL EDUCATORS WHO WORK WITH PRE-K THROUGH SECOND-GRADE LEARNERS, 5.) CONTINUE TO FOSTER COLLABORATIVE RELATIONSHIPS WITH NASA SMES TO PROVIDE EXPERTISE AND TECHNICAL INPUT, 6.) LEVERAGE AEROSPACE INDUSTRY COLLABORATIVE PARTNERSHIPS TO BOLSTER BOTH BROADCAST AND CURRICULAR ELEMENTS, 7.) DEVELOP A MOBILE SPACE RACERS EXHIBIT FOR USE IN NASA VISITORS'' CENTERS, EVENTS AND SCHOOLS. THE U.S. SPACE&ROCKET CENTER UNDERSTANDS THAT FUNDS ALLOCATED TO THIS PROJECT WILL NOT BE USED TO PAY THE SALARIES OF ANY NASA CIVIL SERVANTS. THE SIGNIFICANCE OF THIS PROJECT IS THE CREATION OF A MULTI-MODAL EDUCATIONAL TOOLKIT THAT ENTERTAINS WHILE EDUCATING YOUNG CHILDREN INDEED, SPACE RACERS IS UNIQUE AS A BROADCAST PROGRAM IN TARGETING SPACE SCIENCE EDUCATION FOR SUCH A YOUNG AUDIENCE IN A MANNER CONSISTENT WITH NASA''S STATED SCIENCE MISSION DIRECTORATE EDUCATIONAL OBJECTIVES. ALL SPACE RACERS PROGRAMMING AND ASSOCIATED SUPPORTING CURRICULUM ELEMENTS WILL DOVETAIL TO FURTHER NASA SMD GOALS OF ENABLING STEM EDUCATION (SMD 2.2.2.1) AND IMPROVING SCIENTIFIC LITERACY (SMD 2.2.2.2), BY ENGAGING YOUNG LEARNERS EARLY WITH EXCITING, AGE-APPROPRIATE SPACE-THEMED CONTENT AND BY CREATING CURRICULAR SUPPORT AND PROFESSIONAL DEVELOPMENT FOR FORMAL AND INFORMAL EDUCATORS WORKING WITH YOUNG LEARNERS. PROFESSIONAL DEVELOPMENT TRAINING WILL WORK TO AID AND IMPROVE STEM INSTRUCTION AMONG PRE-K AND K-2 FORMAL EDUCATORS (SMD 2.2.3.1). THIS PROJECT WILL ALSO LEVERAGE SUPPORT AND EXPERTISE OF NASA AGENTS, INDUSTRY PROFESSIONALS, AND ACADEMIC ELEMENTS TO ENGAGE YOUNG MINDS (SMD 2.2.2.4)."
"ALABAMA STATE LAW ENFORCEMENT AGENCY [MONTGOMERY,ALABAMA]",80NSSC18P1539,NSSC - NASA Shared Services Center,MONTGOMERY,AL,'02',4/24/2018,7/18/2019,"Government - State Government, US Government Entity","Purchase Order, Firm Fixed Price","19,800","19,800","19,800",921140,N/A,N/A,ACCESS TO THE NATIONAL CRIME INFORMATION CENTER (NCIC)
"ALABAMA STATE LAW ENFORCEMENT AGENCY [MONTGOMERY,ALABAMA]",NNX17WB47P,NSSC - NASA Shared Services Center,MONTGOMERY,AL,'02',4/11/2017,3/31/2018,"Government - State Government, US Government Entity","Purchase Order, Firm Fixed Price",0,"19,800","19,800",561611,N/A,N/A,IGF::OT::IGFALABAMA STATE LAW ENFORCEMENT AGENCY NCIC ACCESS
"ALAMEDA APPLIED SCIENCES CORPORATION [OAKLAND,CALIFORNIA]",80NSSC18P2214,NSSC - NASA Shared Services Center,SAN LEANDRO,CA,'13',7/27/2018,2/15/2019,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned, Subchapter S Corporation, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price","124,999","124,999","124,999",541715,N/A,N/A,"ALAMEDA APPLIED SCIENCES HAS AN OPPORTUNITY (BY WORKING WITH NOVAWURKS OF LOS ALAMITOS, CA) TO SECURE FLIGHT HERITAGE FOR ITS METAL PLASMA THRUSTER (MPT-X). THE MPT-X IS AN ELECTRIC PROPULSION THRUSTER THAT DELIVERS>4000 NS OF TOTAL IMPULSE FROM A 1U PACKAGE, WITH NO MOVING PARTS, LIQUIDS OR GASES TO BE HANDLED. THE TRL-4 PROTOTYPES HAVE BEEN DEVELOPED THROUGH SEVERAL GENERATIONS OVER TWO YEARS. THIS SBIR AFFORDS AN OPPORTUNITY TO INTEGRATE THE MPT INTO NOVAWURKS HISAT PLATFORM AND OBTAIN FLIGHT HERITAGE, TO BE FOLLOWED BY COMMERCIAL SALES TO OTHER SATELLIET BUILDERS AND FOR NASA DEEP SPACE MISSIONS."
"ALAN S. LUNIN [OVIEDO,FLORIDA]",80NSSC18P1708,NSSC - NASA Shared Services Center,OVIEDO,FL,'07',5/8/2018,5/8/2018,", Veteran Owned Small Business, Small Business - For Profit Organization, Sole Proprietorship, Veteran Owned","Purchase Order, Firm Fixed Price","4,577","4,577","4,577",541199,N/A,N/A,ARBITRATORS COMPENSATION
"ALASKA AVIATION PROVING GROUND, INC. [ANCHORAGE,ALASKA]",NNA16DB16P,ARC - Ames Research Center,ANCHORAGE,AK,'00',2/1/2016,4/18/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price",0,"154,000","154,000",336411,NNA16568959,N/A,PURCHASE MID-PERFORMANCE UNMANNED ARIEL SYSTEM (UAS) THAT INCLUDE:  1) GEOMAPPER II XR3  2) BATTERY PACKAGE  3) GOLD SERVICE AND PROTECTION PLAN (3 YEARS)
"ALASKA ECOSCIENCE [FAIRBANKS,ALASKA]",80NSSC18M0008,NSSC - NASA Shared Services Center,FAIRBANKS,AK,'00',11/14/2017,9/30/2018,"Other Than Small Business - For Profit Organization, Sole Proprietorship",Cooperative Agreement,"75,920","75,920","75,920",[None Indicated],N/A,N/A,"WE PROPOSE AN INTEGRATED INTERDISCIPLINARY RESEARCH CAMPAIGN TO EVALUATE THE VULNERABILITY OF BOREAL LANDSCAPES TO CHANGE IN THE PLUMBING THAT CONTROLS WATER MOVEMENT AND DISTRIBUTION, CHANGE IN THE SOURCE AND CHEMICAL COMPOSITION OF C DELIVERED TO INLAND WATERS, AND CHANGE IN THE RATES AND PROCESSES THAT CONTROL ORGANIC AND INORGANIC C PROCESSING BY INLAND WATERS AND THEIR EMISSIONS OF CO2 AND CH4 TO THE ATMOSPHERE. OUR APPROACH RECOGNIZES THAT PERMAFROST THAW WILL NOT ONLY ENHANCE GROUNDWATER FLOW AND THE DEVELOPMENT OF SUBSURFACE CONNECTIVITY, BUT THAT LOSS OF SUBSURFACE ICE WILL ALSO CHANGE THE STRUCTURE OF THE LAND SURFACE, CREATING THERMOKARST FEATURES IN SOME AREAS AND INITIATING LAKE LOSS OR LAKE CREATION IN OTHERS. IT ALSO RECOGNIZES THAT TERRESTRIAL SOURCES OF C TO INLAND WATERS WILL CHANGE IN RESPONSE TO THAW, FIRE AND OTHER DRIVERS OF CHANGE. THESE CONDITIONS WILL BE EVALUATED BY GEOPHYSICAL AND ECOSYSTEM SURVEYS WITH THE GOAL OF EXTRAPOLATION ACROSS THE BOREAL ABOVE DOMAIN THROUGH REMOTE SENSING ANALYSIS AND MAPPING."
"ALASKA ECOSCIENCE [FAIRBANKS,ALASKA]",NNX15AU14A,NSSC - NASA Shared Services Center,FAIRBANKS,AK,'00',9/15/2015,11/13/2017,"Other Than Small Business - For Profit Organization, Sole Proprietorship",Cooperative Agreement,"-75,920","54,415","54,415",[None Indicated],N/A,N/A,"WATER IS KEY TO ALL ECOSYSTEM FUNCTIONS, INCLUDING THE CARBON  CYCLE. ADDITIONALLY, RATES OF C BIOGEOCHEMICAL PROCESSING ARE COMMONLY MUCH GREATER IN INLAND WATERS THAN TERRESTRIAL LANDSCAPES, AS THEY COLLECTIVELY STORE C IN SEDIMENTS, EXPORT C TO OCEANS, AND EMIT CARBON DIOXIDE (CO2) AND METHANE (CH4) TO THE ATMOSPHERE. TERRESTRIAL ECOSYSTEMS ARE A DOMINANT SOURCE OF C TO INLAND WATERS THROUGH SURFACE AND SUBSURFACE DRAINAGE NETWORKS. THESE NETWORKS ARE CHANGING ACROSS BOREAL AND ARCTIC REGIONS, AS PERMAFROST THAW, CLIMATE WARMING, AND FIRE CREATE NEW CONDUITS FOR WATER MOVEMENT, CHANGE VEGETATIVE WATER USE AND EVAPOTRANSPIRATION, AND ALTER THE DISTRIBUTION OF WATER ON THE LANDSCAPE. IT IS IMPERATIVE THAT WE UNDERSTAND THE DYNAMICS OF THESE CHANGES IN THE WATER CYCLE IF WE ARE TO UNDERSTAND AND ACCURATELY PROJECT THE EFFECTS OF CLIMATE WARMING AND OTHER ENVIRONMENTAL DRIVERS ON CIRCUMBOREAL AND ARCTIC ECOSYSTEMS. WE PROPOSE AN INTEGRATED INTERDISCIPLINARY RESEARCH CAMPAIGN TO EVALUATE THE VULNERABILITY OF BOREAL LANDSCAPES TO CHANGE IN THE \PLUMBING\"" THAT CONTROLS WATER MOVEMENT AND DISTRIBUTION, CHANGE IN THE SOURCE AND CHEMICAL COMPOSITION OF C DELIVERED TO INLAND WATERS, AND CHANGE IN THE RATES AND PROCESSES THAT CONTROL ORGANIC AND INORGANIC C PROCESSING BY INLAND WATERS AND THEIR EMISSIONS OF CO2 AND CH4 TO THE ATMOSPHERE. OUR APPROACH RECOGNIZES THAT PERMAFROST THAW WILL NOT ONLY ENHANCE GROUNDWATER FLOW AND THE DEVELOPMENT OF SUBSURFACE CONNECTIVITY, BUT THAT LOSS OF SUBSURFACE ICE WILL ALSO CHANGE THE STRUCTURE OF THE LAND SURFACE, CREATING THERMOKARST FEATURES IN SOME AREAS AND INITIATING LAKE LOSS OR LAKE CREATION IN OTHERS. IT ALSO RECOGNIZES THAT TERRESTRIAL SOURCES OF C TO INLAND WATERS WILL CHANGE IN RESPONSE TO THAW, FIRE AND OTHER DRIVERS OF CHANGE. THESE CONDITIONS WILL BE EVALUATED BY GEOPHYSICAL AND ECOSYSTEM SURVEYS WITH THE GOAL OF EXTRAPOLATION ACROSS THE BOREAL ABOVE DOMAIN THROUGH REMOTE SENSING ANALYSIS AND MAPPING. GEOPHYSICAL SUBSURFACE PERMAFROST CHARACTERIZATION VIA NEW GROUND AND EXISTING AIRBORNE SURVEYS WILL PROVIDE THE NECESSARY FRAMEWORK FOR HYDROLOGIC FIELD AND MODELING EFFORTS TO EVALUATE AND PROJECT THE EFFECTS OF CHANGE IN LATERAL CONNECTIVITY ON SURFACE WATER FLOW, GROUNDWATER FLOW, AND LAKE DISTRIBUTION. PERMAFROST THAW ENHANCES GROUNDWATER FLOW, CHANGES THE SEASONAL DISTRIBUTION OF STREAMFLOW, AND ALTERS LAKE BUDGETS. HOWEVER, THE DYNAMICS THAT CONTROL THESE CHANGES ARE NOT COMPLETELY UNDERSTOOD, AND CRITICAL BASELINE INFORMATION ON SUBSURFACE PERMAFROST DISTRIBUTION IS TYPICALLY LACKING. USING NEWLY DEVELOPED CAPABILITIES FOR COLD REGIONS, OUR PROPOSED FIELD AND MODELING APPROACHES WILL HELP TO FILL THESE GAPS IN HYDROLOGIC UNDERSTANDING AND WILL ALSO INFORM ON THE ROUTING OF TERRESTRIAL C BY FLOW SYSTEMS TO INLAND WATERS AND THE RESIDENCE TIME OF C IN THOSE SYSTEMS. SOURCE, ROUTING, AND RESIDENCE TIME ARE IMPERATIVE TO UNDERSTANDING C DYNAMICS IN INLAND WATERS. WE WILL DETERMINE C SOURCE AND AGE THROUGH ANALYSES OF THE 14C CONTENT OF INORGANIC AND ORGANIC C SPECIES AND C-GAS EMISSIONS. MOLECULAR BIOMARKERS, COUPLED WITH MEASURED OPTICAL PROPERTIES OF DOC WILL INFORM ON TERRESTRIAL VERSUS AUTOCHTHONOUS SOURCES OF AQUATIC C AND ON ITS POTENTIAL FOR MINERALIZATION BY BIOLOGICAL OR PHOTO- DEGRADATION. MUCH OF TERRESTRIALLY-DERIVED AQUATIC C IS DEGRADED BEFORE REACHING SURFACE WATERS, SO HYDROLOGIC MODELING OF RESIDENCE TIMES WILL IMPROVE OUR UNDERSTANDING OF WHERE AND WHEN INLAND WATER C-GAS EMISSIONS ARE EXPECTED TO BE GREATEST. RADIOCARBON AGE OF AQUATIC C WILL FURTHER DELINEATE SOURCE AND INFORM ON IF AND WHERE C DERIVED FROM PERMAFROST OR ANCIENT SOIL SOURCES ARE DELIVERED TO INLAND WATERS. FINALLY, OPTICAL PROPERTIES OF WATER INDICATIVE OF DOC CONCENTRATION AND COMPOSITION WILL BE RELATED TO REMOTELY SENSED LAKE COLOR AND TO THE POTENTIAL FOR C-G S EMISSION, WITH THE GOAL OF EXTRAPOLATING INLAND WATER DOC COMPOSITION AND CO2 AND CH4 EMISSIONS ACROSS THE ABOVE DOMAIN."""
"ALBANY STATE UNIVERSITY [ALBANY,GEORGIA]",80NSSC18M0139,NSSC - NASA Shared Services Center,ALBANY,GA,'02',9/25/2018,12/31/2020,"Historically Black Colleges and Universities - Educational Institution, Historically Black College Or University, Minority Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",Cooperative Agreement,"324,996","324,996","324,996",[None Indicated],N/A,N/A,"THE NASA MUREP AEROSPACE ACADEMY (MAA) AT ALBANY STATE UNIVERSITY IS AN INTENSIVE PROJECT-BASED PROGRAM TARGETED AT MIDDLE AND HIGH SCHOOL STUDENTS OF THE SOUTHWEST GA REGION. THE VISION OF THE NASA MAA PROGRAM IS TO ADVANCE EXCELLENCE IN OUT-OF-SCHOOL TIME LEARNING FOR UNDERREPRESENTED AND UNDERSERVED STUDENTS IN GRADES 6-12, INCREASING THEIR KNOWLEDGE, SKILLS AND APPLICATION OF LEARNING IN STEM AND INSPIRING THEM TOWARDS FUTURE STEM CAREERS. IN ORDER TO ACHIEVE THIS, THE ALBANY STATE UNIVERSITY MAA WILL FOCUS ON IMPLEMENTING ACTIVITIES AND STRATEGIES TO SATISFY THE FOLLOWING SPECIFIC MAA PROGRAM OBJECTIVES: 1) INCREASE THE NUMBER OF HISTORICALLY UNDERSERVED AND UNDERREPRESENTED STUDENTS INTERESTED IN NASA SPECIFIC STEM CAREERS; 2) PROVIDE SKILLS TO PARENTS/ CAREGIVERS TO WORK WITH AND ENCOURAGE THEIR CHILDREN IN STEM ACTIVITIES AND PROGRAMS; 3) INVOLVE COMMUNITY GROUPS, BUSINESS, INDUSTRY, MUSEUMS AND EDUCATIONAL AND PROFESSIONAL ORGANIZATIONS THROUGH MENTORING, FIELD TRIPS AND GUEST SPEAKERS AND OTHER MAA ACTIVITIES AND 4) ENGAGE STUDENTS IN PROJECT BASED EXPERIENCES IN STEM. SPECIFIC STRATEGIES TO MEET PROGRAM GOAL AND OBJECTIVES INCLUDE THE DEVELOPMENT OF A PROJECT BASED STEM CURRICULUM USING NASA MISSION THEMES OF AERONAUTICS AND MARS EXPLORATION AND PROFESSIONAL DEVELOPMENT OF TEACHERS TO DELIVER THIS CURRICULUM THROUGH BOTH FACE-TO-FACE AND ON-LINE SESSIONS. DELIVERY OF A MINIMUM OF 36 HOURS OF CONTENT TO STUDENTS OF THE SOUTHWEST GA REGION WILL OCCUR THROUGHOUT THE ACADEMIC YEAR VIA SATURDAY ACADEMIES, IMPLEMENTATION IN ALREADY ESTABLISHED AFTER-SCHOOL PROGRAMS SUCH AS THE BOYS AND GIRLS CLUBS ALSO DURING THE ACADEMIC YEAR, AND STRUCTURED CAMPS DURING THE SUMMER. A KEY COMPONENT WILL BE THE ESTABLISHMENT OF A FAMILY CAF TO EXPOSE PARENTS AND CAREGIVERS TO THE CAREER OPPORTUNITIES THAT EXIST FOR THEIR CHILDREN IN THE STEM FIELDS AND TO PROVIDE THE RESOURCES AND INFORMATION NEEDED FOR THEM TO BE ABLE TO SUPPORT THEIR CHILDREN TO EXCEL. CENTRAL TO THE PROGRAM IS THE DEVELOPMENT OF KEY AND STRATEGIC PARTNERSHIPS AMONG SCHOOLS, BUSINESSES AND COMMUNITY STAKEHOLDERS THAT ALLOW IMPLEMENTATION OF THE PROGRAM TO SERVE THE TARGET POPULATION, AND THAT PROVIDE RESOURCES AND SUPPORT TO ENSURE SUCCESS AND SUSTAINABILITY OF THE PROGRAM OVER TIME. THIS PROJECT WILL INCLUDES THE INFUSION OF SPACE SCIENCE AND ENGINEERING, PHYSICS, MATHEMATICS, BIOLOGY, CHEMISTRY, COMPUTER PROGRAMMING, ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING, INTO MIDDLE AND HIGH SCHOOL CURRICULA IMPACTING 1600 MIDDLE AND HIGH SCHOOLS IN THE REGION. THE PROJECT BASED CONTENT DEVELOPED AND INFUSED INTO TEACHING IN THE SUMMER, FALL AND SPRING LEARNING PROGRAMS WILL PROVIDE FOR STRONG INTELLECTUAL ENGAGEMENT, SCIENTIFIC PREPARATION, CRITICAL THINKING AND PROBLEM SOLVING SKILLS DEVELOPMENT AMONG PARTICIPANTS. THE RESULTING MODEL COULD BE REPLICATED IN OTHER REGIONS OF THE US WITH UNDERREPRESENTED GROUPS WITH SIMILAR NEEDS FOR INCLUSION IN EFFECTIVE AND HIGH-IMPACT STEM EDUCATION. THESE STUDENTS WILL HELP FILL THE NASA WORKFORCE AND ENTREPRENEURIAL NEEDS WITHIN THE SOUTHWEST GEORGIA REGION AND NATIONALLY."
"ALBION COLLEGE [ALBION,MICHIGAN]",NNX12AG79G,NSSC - NASA Shared Services Center,ALBION,MI,'03',5/31/2012,3/5/2019,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,0,"221,836","221,836",[None Indicated],N/A,N/A,"UNDERSTANDING THE DELIVERY AND PRESERVATION OF ORGANIC MOLECULES IN METEORITIC MATERIAL IS IMPORTANT TO UNDERSTANDING THE ORIGIN OF LIFE ON EARTH. THE ASTROBIOLOGY ROADMAP (DES MARAIS ET AL. 2008) LISTS UNDERSTANDING HOW HABITABLE PLANETS ACQUIRE ORGANIC COMPOUNDS AND HOW ORGANIC COMPOUNDS ARE ASSEMBLED INTO MORE COMPLEX MOLECULAR STRUCTURES AS IMPORTANT RESEARCH OBJECTIVES. ADDITIONALLY, DELIVERY AND PRESERVATION OF ORGANIC MOLECULES, VOLATILES, AND WATER WERE HIGHLIGHTED IN TWO SCIENCE INITIATIVES AT THE NAI STRATEGIC SCIENCE INITIATIVE WORKSHOP IN TEMPE, AZ (MAY 2009). THOUGH WE KNOW THAT ORGANIC MOLECULES ARE ABUNDANT IN METEORITES, COMETS, AND INTERPLANETARY DUST PARTICLES, FEW STUDIES HAVE EXAMINED HOW IMPACT PROCESSES AFFECT THEIR CHEMISTRY AND SURVIVABILITY UNDER EXTREME TEMPERATURES AND PRESSURES. THIS STUDY PROPOSES TO EXAMINE HOW IMPACT EVENTS MAY CHANGE THE STRUCTURE OF THE SIMPLEST SUGARS, GLYCOLALDEHYDE AND DIHYDROXYACETONE, TWO MOLECULES THAT HAVE BEEN DETECTED IN INTERSTELLAR CLOUDS AND METEORITES, RESPECTIVELY. WE WILL ALSO STUDY HOW THESE IMPACTS AFFECT SUGARS EMBEDDED IN ICE AND MINERAL MATRICES, AS ANALOGS TO COMETS AND METEORITES. WE WILL USE THE FLAT-PLATE ACCELERATOR AT THE JOHNSON SPACE CENTER EXPERIMENTAL IMPACT LABORATORY TO INVESTIGATE HOW THESE SUGARS REACT UNDER THE EXTREME PRESSURES AND TEMPERATURES OF SIMULATED TERRESTRIAL IMPACT EVENTS. SHOCKED SOLUTIONS WILL BE ANALYZED BY LC/MS, GC/MS, NMR, AND MALDI-TOFMS IN ORDER TO DETERMINE THE NUMBER AND IDENTITY OF THE SPECIES IN THE MIXTURES AND THEN COMPARED TO ANALYSES OF UNREACTED MIXTURES. IT IS LIKELY THAT UNDER THE EXTREME CONDITIONS OF THE SIMULATED IMPACT EVENTS THE SUGARS IN SOLUTION WILL FORM MORE COMPLEX MOLECULES, SUCH AS THREOSE (FORMED FROM THE DIMERIZATION OF GLYCOLALDEHYDE) OR FRUCTOSE (FORMED FROM THE DIMERIZATION OF DIHYDROXYACETONE). THIS OUTCOME WOULD BE SIGNIFICANT TO UNDERSTANDING THE DELIVERY AND SUBSEQUENT SHOCK CHEMISTRY OF EXTRATERRESTRIAL BIOMOLECULES BECAUSE IT WOULD SHOW THAT THESE MOLECULES COULD SURVIVE IMPACT EVENTS TO FORM MORE COMPLEX MOLECULES."
"ALBION COLLEGE [ALBION,MICHIGAN]",NNX16AT34G,NSSC - NASA Shared Services Center,ALBION,MI,'03',9/8/2016,12/30/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,"14,678","97,119","97,119",[None Indicated],N/A,N/A,"GOALS AND OBJECTIVES: LUNAR IMPACT GLASSES ARE ABUNDANT IN THE LUNAR REGOLITH AND CAN PROVIDE SUBSTANTIAL INFORMATION ABOUT LUNAR GEOLOGY AND EVOLUTION OF THE LUNAR SURFACE. IMPORTANTLY, THEY CAN ALSO BE USED TO ADDRESS THE PERSISTENT QUESTION OF THE NATURE OF THE LUNAR IMPACT FLUX. THIS PROJECT INVOLVES ANALYZING IMPACT GLASSES FROM SELECTED APOLLO 14, 15, 16, AND 17 REGOLITH SAMPLES IN ORDER TO PROVIDE MORE DATA THAT CAN BE USED TO EVALUATE THE NATURE OF THE LUNAR IMPACT FLUX. DECIPHERING THE LUNAR IMPACT HISTORY IS A COMPLEX PROCESS AND MANY TYPES OF SAMPLES ARE BEING STUDIED TO ADDRESS THIS ISSUE. LUNAR IMPACT GLASSES ARE NUMEROUS; THEIR COMPOSITIONS TELL US WHERE THEY WERE FORMED, WHILE THEIR 40AR/39AR AGES TELL US WHEN THEY WERE FORMED. THUS, LUNAR IMPACT GLASSES CAN PROVIDE USEFUL INSIGHT INTO THE IMPACT RATE IN THE EARTH-MOON SYSTEM. HUNDREDS OF LUNAR IMPACT GLASSES HAVE BEEN SELECTED FROM SAMPLES 14259, 15221, 64501, 66041, AND 71501. COMPOSITIONS AND AGES OF THESE GLASSES CAN BE USED TO CONSTRAIN THE TIMING OF THE LUNAR IMPACT FLUX. METHODOLOGY: MAJOR- AND TRACE-ELEMENT ANALYSES ON THE LUNAR GLASS SAMPLES WILL BE DONE BY ELECTRON MICROPROBE AND LASER ABLATION ICPMS, RESPECTIVELY, WHILE THE ARGON ISOTOPES WILL BE MEASURED BY THE THERMO ARGUS VI MULTI-COLLECTOR NOBLE GAS MASS SPECTROMETER AT CURTIN UNIVERSITY. THIS STATE-OF-THE-ART INSTRUMENT HAS HIGH SENSITIVITY AND IS PARTICULARLY WELL-SUITED FOR ISOTOPIC ANALYSES OF SMALL AMOUNTS OF ARGON. WE WILL THEN COMPARE OUR NEW RESULTS TO EXISTING DATA, WITH THE GOAL OF ADDING TO THE 40AR/39AR DATA SETS OF LUNAR SAMPLE AGES IN ORDER TO BETTER UNDERSTAND THE EXTENT OF LUNAR IMPACTS OVER TIME. RELEVANCE: LUNAR GLASSES PROVIDE COMPOSITIONAL INFORMATION, WHICH IS USEFUL FOR CHARACTERIZING THE CHEMICAL AND MINERALOGICAL FEATURES OF THE LUNAR SURFACE. AGES OF IMPACT GLASSES CAN HELP US UNDERSTAND THE IMPACT RATE IN THE EARTH-MOON SYSTEM (AND PERHAPS THE INNER SOLAR SYSTEM), A FUNDAMENTAL ISSUE IN LUNAR SCIENCE. RESULTS FROM THESE STUDIES WILL ELUCIDATE THE EVOLUTION AND MODIFICATION OF THE LUNAR SURFACE AND ADDRESS THE NATURE OF THE LUNAR IMPACT FLUX. THESE TASKS WILL LEAD TO RESULTS THAT WILL ALLOW US TO BETTER UNDERSTAND HOW OBJECTS IN THE SOLAR SYSTEM HAVE EVOLVED."
"ALBUQUERQUE INTERNATIONAL BALLOON FIESTA, INC. [ALBUQUERQUE,NEW MEXICO]",NNX17DA46P,NSSC - NASA Shared Services Center,ALBUQUERQUE,NM,'01',3/14/2017,10/15/2017,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","Purchase Order, Firm Fixed Price",0,"5,000","5,000",813990,N/A,N/A,SAP PURCHASE REQUISITION: 4200617357IGF::OT::IGFSPONSORSHIP FOR THE ALBUQUERQUE INTERNATIONAL BALLOON FIESTA.
