Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNM07AA75P,MSFC - Marshall Space Flight Center,VERNON HILLS,IL,'10',10/12/2006,12/7/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"5,661","5,661",[None Indicated],N/A,N/A,TUTTNAUER AUTOCLAVE
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNM08AB19P,MSFC - Marshall Space Flight Center,VERNON HILLS,IL,'10',10/25/2007,11/23/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","5,955","5,955","5,955",334515,N/A,N/A,"GRAVITY DENSITY METERP/N DA100 3 PLACE DENSITY METER.  MEASURING RANG: 0-3 G/CM3.  LIMIT OF ERROR 0.001 G/CM3, TEMPERATURE RANGE: 15-40C.  FEATURES PELTIER HEATING/COOLING FOR TEMPERATURE CONTROL."
"A DAIGGER AND COMPANY INCORPORATED [VERNON HILLS,ILLINOIS]",NNM08AC46D,MSFC - Marshall Space Flight Center,VERNON HILLS,IL,'10',7/28/2008,8/19/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","7,936","7,936","7,936",339111,N/A,N/A,METTLER TOLEDO ANALYTICAL BALANCE
"A E C ABLE ENGINEERING CO INC [GOLETA,CALIFORNIA]",MSFC0200306DNAS803043,MSFC - Marshall Space Flight Center,,CA,'24',12/26/2002,4/23/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Incentive Fee",0,"3,625,040","1,804,712",336414,N/A,N/A,4200001427 SCALABLE SOLAR SAIL SYSTEM DEVELOPMENT AND GROUND DEMONSTRATION
"A H SYSTEMS INCORPORATED [CHATSWORTH,CALIFORNIA]",NNC08VA56P,GRC - Glenn Research Center,CHATSWORTH,CA,'30',12/11/2007,3/27/2008,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Other ","3,335","3,335","3,335",334515,N/A,N/A,AMPLIFIER AND PROBE
"A H SYSTEMS INCORPORATED [CHATSWORTH,CALIFORNIA]",NNL08AA16P,LaRC - Langley Research Center,Chatsworth,CA,'30',10/18/2007,10/30/2007,", Veteran Owned Small Business, Small Business - Veteran Owned","Purchase Order, Firm Fixed Price","14,235","14,235","14,235",334515,N/A,N/A,Purchase Requisition: 4200210431 Antennas for Wireless Sensors
"A I SIGNAL RESEARCH INC        [HUNTSVILLE,ALABAMA]",MSFC0200202DNAS802047,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',2/15/2002,3/31/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business","Definitive Contract, Cost Plus Incentive Fee","36,338","44,074,553","44,617,788",541710,N/A,N/A,CUSTOMER AND EMPLOYEE RELATIONS (CAER) DIRECTORATE SUPPORT SERVICES 
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AA18C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',11/22/2005,2/17/2010,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Minority Owned","Definitive Contract, Firm Fixed Price",0,"599,958","599,958",541710,N/A,N/A,4200136927  NOVEL NON INTRUSIVE VIBRATION MONITORING SYSTEM FOR TURBOPUMPS
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM06AC49P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',3/30/2006,2/28/2007,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, Small Business","Purchase Order, Firm Fixed Price",0,"60,000","60,000",541511,N/A,N/A,4200146990 PC SIGNAL SOFTWARE LICENSE RENEWAL FOR 10 SEATS
"A I SIGNAL RESEARCH INCORPORATED [HUNTSVILLE,ALABAMA]",NNM07AC64P,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',6/7/2007,6/6/2008,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned","Purchase Order, Firm Fixed Price",0,"148,228","148,228",541511,N/A,N/A,15 PC SIGNAL LICENSES FOR DENISE CHAFFEE/ER42
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG06HS68D,GSFC - Goddard Space Flight Center,,MD,'04',7/26/2006,9/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"157,937","157,937",541519,N/A,N/A,NASA SOLUTION PACK MAINTENANCE; RENEWAL OF FREEFLYER MISSION MAINTENANCE; RENEWAL FREEFLYER MISSION MAINTENANCE; RENEWAL FREEFLYER ENGINEER MAINTENANCE; RENEWAL NASA SOLUTION PACK- TERRA  
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG07EA08D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',2/2/2007,12/31/2007,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"72,964","72,964",541519,N/A,N/A,FREEFLYER; NASA SOL. NL PACK; FREEFLYER MAINT.; PACK MAINT.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG07HS61D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/27/2007,9/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"8,580","8,580",541519,N/A,N/A,Freeflyer Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG07LC14D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',3/13/2007,2/15/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"6,013","6,013",541519,N/A,N/A,NASA SOLUTION RACK; FREEFLYER ENGINEER MAINTENANCE.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG07LI13D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',2/16/2007,1/31/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"159,479","159,479",541519,N/A,N/A,FREEFLYER MISSION MAINTENANCE; COST OF MAINTENANCE RENEWAL OF 27 COPIES OF FREEFLYER MISSION AND NASA PACK NODE LOCKED MAINTENANCE FOR GODDARD SPACE FLIGHT CENTER (GSFC) FLIGHT DYNAMICS ANALYSIS BRANCH (FDAB). THE PERIOD OF PERFORMANCE IS 2/1/07-1/31/08.
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08EF18D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',11/27/2007,12/31/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","25,587","25,587","25,587",541519,N/A,N/A,Freeflyer Maintenance & Solution Pack Maintenance - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08HK25D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/3/2008,9/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","83,742","83,742","83,742",541519,N/A,N/A,Software Maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LH04D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',1/30/2008,2/15/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","6,013","6,013","6,013",541519,N/A,N/A,FREE FLYER ENGINEER NODE LOCK MAINTENANCE; NASA SOLUTION PACK NODE-LOCKE  - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LH44D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',7/3/2008,9/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","8,580","8,580","8,580",541519,N/A,N/A,FREEFLYER MAINTENANCE SUPPORT
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNG08LI09D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',12/12/2007,6/30/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","153,443","153,443","153,443",541519,N/A,N/A,Maintenance Renewal - GSA FF Mission Nodelocked maintenance  - COMMERCIAL ITEMS
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ07JK07D,JSC - Johnson Space Flight Center,,MD,'04',8/20/2007,9/1/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"176,020","176,020",541519,N/A,N/A,Software licenses and maintenance
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNJ08JF96D,JSC - Johnson Space Flight Center,Lanham,MD,'04',8/14/2008,8/31/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","26,851","26,851","26,851",541519,N/A,N/A,Software license upgrades DM Freeflyer Maintenance Renewal.
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNH08PQ58P,HQ - Headquarters Acquisition Division,,DC,'00',2/1/2008,2/27/2010,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","100,000","200,000","200,000",541330,N/A,N/A,PROTECTION OF GPS AND GNSS FREQUENCY BANDS INTENTIONAL EMITTERS; FOR CONSULTANT AND INDEPENDENT ASSESSMENT SERVICES.
"A M KINNEY INCORPORATED [CINCINNATI,OHIO]",NNC05CB39C,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/11/2005,11/4/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","786,653","4,686,395","4,686,395",541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES/PERS
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC04BA09B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/23/2004,[None Indicated],", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541710,NNC04063294R,N/A,TURBOMACHINERY FLOW CODE AND FLOW MODELING
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05QA36D,GRC - Glenn Research Center,SOLON,OH,'14',6/6/2005,9/30/2005,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Firm Fixed Price",0,"98,549","98,549",541710,N/A,N/A,TASK ORDER 2 LINKED TO NNC04BA09B
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC06TA32T,GRC - Glenn Research Center,,OH,'14',5/15/2006,11/30/2007,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee",0,"131,415","131,415",541710,N/A,N/A,COMPUTER CODE SIMULATION MULTISTAGE TURBOMACHINERY TASK ORDER #5
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA01T,GRC - Glenn Research Center,SOLON,OH,'14',10/11/2007,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ","29,812","20,493","20,493",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200222516.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA09T,GRC - Glenn Research Center,CLEVELAND,OH,'16',11/19/2007,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ","183,657","164,712","183,657",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200226209.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA70T,GRC - Glenn Research Center,,OH,'10',4/15/2008,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ","24,442","24,442","24,442",541710,N/A,N/A,SAP Purchase Requisition: 4200245243.  engineering support services task order
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC08TA71T,GRC - Glenn Research Center,SOLON,OH,'14',5/1/2008,9/30/2009,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Other ","59,849","35,858","35,858",541710,N/A,N/A,SAP PURCHASE REQUISITION: 4200246074.  ENGINEERING SUPPORT SERVICES TASK ORDER
"A P SOLUTIONS, INC [SOLON,OHIO]",LERC0199909DNAS399207,GRC - Glenn Research Center,,OH,'14',9/15/1999,5/28/2004,", Small Disadvantaged Business, 8(A) Program, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Business, Small Disadvantaged Business","Definitive Contract, Cost Plus Fixed Fee","61,615","2,700,429","2,684,676",[None Indicated],N/A,N/A,
"A P SOLUTIONS, INC [SOLON,OHIO]",LERC0200101DNAS301099,GRC - Glenn Research Center,CLEVELAND,OH,'10',1/15/2001,9/18/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Fixed Fee","-16,160","2,475,410","3,012,573",541710,N/A,N/A,
"A S M INTERNATIONAL [NOVELTY,OHIO]",NNC07VJ94P,GRC - Glenn Research Center,Novelty,OH,'14',8/8/2007,9/30/2008,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Other ",0,"36,390","36,390",511120,N/A,N/A,SOFTWARE
"A S M INTERNATIONAL [NOVELTY,OHIO]",NNC08VC06P,GRC - Glenn Research Center,Novelty,OH,'14',12/21/2007,9/30/2009,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Other ","40,000","40,000","40,000",541511,N/A,N/A,SOFTWARE LICENSES
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",GSFC0200011DNAS501003,GSFC - Goddard Space Flight Center,,MD,'05',11/15/2000,4/30/2007,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Fixed Fee",0,"641,188","641,188",541330,N/A,N/A,DEVELOPMENT OF SLA-03 LIDAR DATA SYSTEM PERFORMANCE/ORIGINAL POP
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNA05BF11D,ARC - Ames Research Center,GREENBELT,MD,'05',2/8/2005,6/16/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"360,267","360,267",541519,N/A,N/A,"DESIGN, ENGINEERING AND DIAGNOSTIC SUPPORT FOR INSTRUMENTATION AND CONTROL SYSTEMS"
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNA05BF57T,ARC - Ames Research Center,,CA,'14',8/3/2005,2/29/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Labor Hours",0,"1,680,949","1,680,949",541519,N/A,N/A,ASTROBIONICS PROGRAM SYSTEMS ENGINEERING & DESIGN
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNG07EA43D,GSFC - Goddard Space Flight Center,,MD,'05',4/18/2007,12/31/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price",0,"53,232","53,232",541519,N/A,N/A,PROVIDING NAVIGATION SYSTEMS ENGINEERING SERVICES
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",LERC0200011DNAS300173,GRC - Glenn Research Center,GREENBELT,MD,'05',11/16/2000,9/23/2011,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Award Fee",0,"10,600,101","10,600,101",513390,N/A,N/A,SPECTRUM MANAGEMENT ENGINEERING SUPPORT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NAS203145,ARC - Ames Research Center,,CA,'18',9/3/2003,9/10/2013,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Award Fee","4,788,817","31,170,127","48,207,105",541330,RFP2-38178,"Mark Lefler, 650-604-3038, mark.e.lefler@nasa.gov",Engineering Design and Fabrication Services for the Project Management and Engineering Directorate (Code P) at NASA Ames Research Center
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC05E156T,GRC - Glenn Research Center,Greenbelt,MD,'05',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,1,1,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06BA07B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/21/2006,[None Indicated],", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Indefinite Delivery Contract, Cost Plus Award Fee",0,0,0,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PREFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E001T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","420,000","1,350,880","1,350,880",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E002T,GRC - Glenn Research Center,,OH,'16',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"57,903","119,278",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC  SERVICES 2-(GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E003T,GRC - Glenn Research Center,CLEVELAND,OH,'09',7/25/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","222,000","1,155,098","1,155,098",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS -2)  A PERFORMANCE BASED TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E004T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/7/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","199,717","2,865,697","3,083,505",541710,N/A,N/A,GLEEN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
