Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK04LA58P,KSC - Kennedy Space Flight Center,Lanham,MD,'04',6/25/2004,3/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"25,761","25,761",511210,N/A,N/A,FREEFLYER SOFTWARE MAINTENANCE
"A I SOLUTIONS INCORPORATED [LANHAM,MARYLAND]",NNK05LA65D,KSC - Kennedy Space Flight Center,Lanham,MD,'04',4/26/2005,4/29/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","27,454","27,454","27,454",541330,N/A,N/A,renew freeflyer engineer maintenance
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNC04VJ88P,GRC - Glenn Research Center,Los Altos,CA,'14',6/3/2004,4/30/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"24,626","24,626",[None Indicated],N/A,N/A,SUPPORT - RTCA SPECIAL COMMITTEE 202
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNC05VB45P,GRC - Glenn Research Center,Los Altos,CA,'14',9/2/2005,4/4/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","24,962","24,962","24,962",[None Indicated],N/A,N/A,SUPPORT RTCA & ITU MEETINGS
"A J SYSTEMS [LOS ALTOS,CALIFORNIA]",NNC05VC35P,GRC - Glenn Research Center,Los Altos,CA,'14',3/17/2005,9/24/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","24,962","24,962","24,962",[None Indicated],N/A,N/A,INITIAL FUNDING FOR AJ SYSTEMS
"A J T & ASSOCIATES INC [CAPE CANAVERAL,FLORIDA]",MSFC0200307DH36440D,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',7/1/2003,6/30/2006,", Small Disadvantaged Business, Small Business - Hispanic American Owned Business, Minority Owned, Small Business, Very Small Business","Definitive Contract, Firm Fixed Price","848,613","3,206,147","3,206,147",621111,N/A,N/A,"4200019427 AUTHORIZE REQUIREMENTS WORK DELINEATED IN NAS803079 & ID''D IN SECT. 2, CLSE. 1, PARA. C&D"
"A J T &amp; ASSOCIATES INC [CAPE CANAVERAL,FLORIDA]",KSC00199607DNAS1096002,KSC - Kennedy Space Flight Center,,FL,'15',7/15/1996,7/18/2005,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","-70,247","2,252,753",0,[None Indicated],N/A,N/A,
"A M KINNEY INCORPORATED [CINCINNATI,OHIO]",NNC05CB39C,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/11/2005,11/4/2013,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","192,976","4,686,395","4,686,395",541310,N/A,N/A,ARCHITECT & ENGINEERING SERVICES/PERS
"A M U ENGINEERING INC         [MIAMI,FLORIDA]",GSFC0200211BS69435G,GSFC - Goddard Space Flight Center,,FL,'21',11/15/2002,9/30/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","25,000","100,000","100,000",541330,N/A,N/A,
"A P SOLUTIONS [CLEVELAND,OHIO]",LERC0200008DNAS300158,,,OH,'NA',8/15/2000,12/31/2004,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Business, Small Disadvantaged Business, Very Small Business, Veteran Owned","Definitive Contract, Cost Plus Fixed Fee",0,"633,982","633,982",[None Indicated],N/A,N/A,Design support for UEET reduced weight fan aerodynamics
"A P SOLUTIONS [CLEVELAND,OHIO]",NNC05TA68T,GRC - Glenn Research Center,Solon,OH,'14',9/8/2005,9/30/2006,", Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business, Small Disadvantaged Business, Very Small Business, Veteran Owned","Purchase Order, Cost Plus Fixed Fee","313,334","313,334","483,425",541710,N/A,N/A,TURBO MACHINERY FLOW CODES & FLOW MODELING - LINKED TO NNC04BA09B
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC04BA09B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/23/2004,[None Indicated],", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541710,NNC04063294R,N/A,TURBOMACHINERY FLOW CODE AND FLOW MODELING
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05QA36D,GRC - Glenn Research Center,SOLON,OH,'14',6/6/2005,9/30/2005,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Firm Fixed Price","99,998","98,549","98,549",541710,N/A,N/A,TASK ORDER 2 LINKED TO NNC04BA09B
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05TA66T,GRC - Glenn Research Center,SOLON,OH,'14',8/29/2005,6/5/2006,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee","74,996","78,602","78,602",541710,N/A,N/A,TASK ORDER 3 TP NNC04BA09B
"A P SOLUTIONS INCORPORATED [CLEVELAND,OHIO]",NNC05TA69T,GRC - Glenn Research Center,SOLON,OH,'14',9/12/2005,12/31/2006,", Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Veteran Owned","Delivery Order, Cost Plus Fixed Fee","470,001","457,358","457,358",541710,N/A,N/A,TURBO MACHINERY FLOW CODES & FLOW MODELING
"A P SOLUTIONS, INC [SOLON,OHIO]",LERC0199909DNAS399207,GRC - Glenn Research Center,,OH,'14',9/15/1999,5/28/2004,", Small Disadvantaged Business, 8(A) Program, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Business, Small Disadvantaged Business","Definitive Contract, Cost Plus Fixed Fee","-219,878","2,700,429","2,684,676",[None Indicated],N/A,N/A,
"A P SOLUTIONS, INC [SOLON,OHIO]",LERC0200101DNAS301099,GRC - Glenn Research Center,CLEVELAND,OH,'10',1/15/2001,9/18/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Fixed Fee","375,325","2,475,410","3,012,573",541710,N/A,N/A,
"A S C A INC [PLS VRDS PNSL,CALIFORNIA]",KSC00200307DNAS1003037,KSC - Kennedy Space Flight Center,REDONDO BEACH,CA,'36',7/14/2003,9/30/2007,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","351,796","1,892,747","1,892,747",541330,N/A,N/A,PLUTO . NH PROBABILISTIC RISK ASSESSMENT
"A S M INTERNATIONAL INCORPORATED [NOVELTY,OHIO]",NNC05VD70P,GRC - Glenn Research Center,Novelty,OH,'14',3/21/2005,4/4/2005,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","5,164","5,164","5,164",[None Indicated],N/A,N/A,ASM AND SPCIALTY HANDBOOKS
"A S M INTERNATIONAL INCORPORATED [NOVELTY,OHIO]",NNC05VI96P,GRC - Glenn Research Center,Novelty,OH,'14',8/31/2005,10/1/2006,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","24,950","24,950","24,950",[None Indicated],N/A,N/A,MDMC GRANTA MI SOFTWARE PACKAGE
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",GSFC0200011DNAS501003,GSFC - Goddard Space Flight Center,,MD,'05',11/15/2000,4/30/2007,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Fixed Fee",0,"641,188","641,188",541330,N/A,N/A,DEVELOPMENT OF SLA-03 LIDAR DATA SYSTEM PERFORMANCE/ORIGINAL POP
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",GSFC0200305DNAS503089,GSFC - Goddard Space Flight Center,,MD,'05',5/15/2003,9/14/2007,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Incentive Fee","908,626","1,832,715","3,500,000",518210,N/A,N/A,PRECISION PROCESSING SYSTEM (PPS) SUPPORT
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",LARC0200101DNAS101052,LaRC - Langley Research Center,,MD,'05',1/31/2001,1/31/2006,"Government - Minority Owned, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Fixed Fee","5,460,907","31,382,881","32,420,990",541511,N/A,N/A,nasa center for aerospace information
"A S R C AEROSPACE CORP         [GREENBELT,MARYLAND]",LARC0200301DNAS103003,LaRC - Langley Research Center,GREENBELT,MD,'05',1/15/2003,5/31/2005,"Government - Minority Owned, SBA Certified 8A Program Participant, Small Business, Tribal Government","Definitive Contract, Cost Plus Fixed Fee","-1,556","1,035,713","1,035,713",541710,N/A,N/A,
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNA05BF11D,ARC - Ames Research Center,GREENBELT,MD,'05',2/8/2005,6/16/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price","193,495","360,267","360,267",541519,N/A,N/A,"DESIGN, ENGINEERING AND DIAGNOSTIC SUPPORT FOR INSTRUMENTATION AND CONTROL SYSTEMS"
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNA05BF57T,ARC - Ames Research Center,,CA,'14',8/3/2005,2/29/2008,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Labor Hours","275,737","1,680,949","1,680,949",541519,N/A,N/A,ASTROBIONICS PROGRAM SYSTEMS ENGINEERING & DESIGN
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNG04EB91D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',1/30/2004,12/31/2004,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Firm Fixed Price",0,"496,346","496,346",541519,N/A,N/A,GLAST SYSTEM & OPERATIONAL SERVICES_GS-00F-0059N
"A S R C AEROSPACE CORP [GREENBELT,MARYLAND]",NNL05AA98T,LaRC - Langley Research Center,,MD,'05',3/1/2005,2/28/2006,", Small Disadvantaged Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Time and Materials","146,194","146,194","146,194",541519,N/A,N/A,RECONFIGURATION SCALABLE COMPUTING FOR SPACE APPLICATIONS
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",LERC0200011DNAS300173,GRC - Glenn Research Center,GREENBELT,MD,'05',11/16/2000,9/23/2011,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government","Definitive Contract, Cost Plus Award Fee","2,480,693","10,600,101","10,600,101",513390,N/A,N/A,SPECTRUM MANAGEMENT ENGINEERING SUPPORT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NAS203145,ARC - Ames Research Center,,CA,'18',9/3/2003,9/10/2013,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Cost Plus Award Fee","7,017,600","31,170,127","48,207,105",541330,RFP2-38178,N/A,Engineering Design and Fabrication Services for the Project Management and Engineering Directorate (Code P) at NASA Ames Research Center
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNA05BF83D,ARC - Ames Research Center,,MD,'05',9/30/2005,6/30/2007,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Small Business, Small Disadvantaged Business","Purchase Order, Firm Fixed Price","36,450","36,450","36,450",332991,N/A,N/A,tappered roller bearings
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E019T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2005,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",1,"1,122,710","1,122,711",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E042T,GRC - Glenn Research Center,CLEVELAND,OH,'09',7/25/2005,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",1,"1,284,820","1,284,820",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E079T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/25/2005,12/21/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",1,"184,028","184,028",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNG05HZ60C,GSFC - Goddard Space Flight Center,,MD,'05',1/13/2005,8/14/2006,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Small Business, Tribal Government","Definitive Contract, Firm Fixed Price","161,371","161,371","161,371",541710,N/A,N/A,"PHASE III SBIR FOR A VERY LOW POWER, HIGHLY-INTEGRATED MULTICHANNEL SCALER"
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",T7588H,JSC - Johnson Space Flight Center,GREENBELT,MD,'05',4/13/1981,12/31/2005,"Government - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, Tribal Government",Intragovernmental,0,"39,581","39,581",[None Indicated],N/A,N/A,HARDCOPY BLOBACK FROM MICROFICHE
"A S R TECHNOLOGIES [OTTAWA,]",NNL04AJ07P,LaRC - Langley Research Center,,,'NA',8/11/2004,9/30/2004,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","1,284","20,184","20,184",[None Indicated],N/A,N/A,ANTENNA
"A T & T CORP [WASHINGTON,DISTRICT OF COLUMBIA]",NNG04HR43D,GSFC - Goddard Space Flight Center,,MD,'05',5/18/2004,5/18/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","1,800","2,528","2,528",541519,N/A,N/A,CELL PHONE SERVICE
"A T & T CORP [WASHINGTON,DISTRICT OF COLUMBIA]",NNS04AA66D,SSC - Stennis Space Center,,MS,'04',2/5/2004,12/24/2004,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"14,710","14,710",541519,N/A,N/A,"23 MOTOROLA V60 PHONES, 450 PLAN  10 MOTOROLA V60 PHONES, 250 PLAN; PO NS-7930"
"A T & T CORP [WASHINGTON,DISTRICT OF COLUMBIA]",NNS04AB60D,SSC - Stennis Space Center,,MS,'04',7/21/2004,7/24/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"24,835","24,835",541519,N/A,N/A,CELLULAR PHONE SERVICE FOR 33 CELL PHONES FOR 12 MONTHS / PO # NS-7930
"A T & T WIRELESS SERVICES INC [WASHINGTON,DISTRICT OF COLUMBIA]",KSC00200106BCC88549B,KSC - Kennedy Space Flight Center,,FL,'24',10/23/2000,9/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","254,600","1,177,186","1,177,186",513322,N/A,N/A,
"A T AND T COMM SVCS INTL [PHOENIX,ARIZONA]",GSFC0199005DS19998E,GSFC - Goddard Space Flight Center,,AZ,'04',5/15/1990,9/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Firm Fixed Price",0,"1,569,209","1,559,829",334210,N/A,N/A,LONG DISTANCE&CREDIT CARD SERVICE
"A T AND T CORPORATION (4710) [PHOENIX,ARIZONA]",E5692D,AFRC - Armstrong Flight Research Center,,AZ,'04',4/1/2003,9/30/2007,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","15,000","87,733","87,733",517212,N/A,N/A, PAY AT&T TELEPHONE BILLS P.O.P 4/1/03 - 9/30/03 . SETUP IN SAP INCORRECTLY BUT IS CORRECT IN FPDS    
"A T AND T CORPORATION (4710) [VIENNA,VIRGINIA]",T8546V,JSC - Johnson Space Flight Center,,VA,'11',4/30/1998,2/22/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","-11,285","493,715","493,715",[None Indicated],N/A,N/A,Long distance service
"A T I WAH CHANG [ALBANY,OREGON]",NNM04AE07P,MSFC - Marshall Space Flight Center,,OR,'04',4/6/2004,1/10/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","49,680","74,680","74,680",[None Indicated],N/A,N/A,"4200049035 NEW COMMERCIAL ITEM, ZIRCONIUM WIRE"
"A T PARKER INCORPORATED [NORTH HOLLYWOOD,CALIFORNIA]",NNG05CD63P,GSFC - Goddard Space Flight Center,North Hollywood,CA,'27',6/10/2005,7/28/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","3,545","3,545","3,545",[None Indicated],N/A,N/A,MODEL 6550-1 POWER SWEEP GENERATOR PLUS SHIPPING.
"A T PARKER INCORPORATED [NORTH HOLLYWOOD,CALIFORNIA]",NNG05CE22P,GSFC - Goddard Space Flight Center,North Hollywood,CA,'27',11/16/2004,1/24/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","45,485","45,485","45,485",334416,N/A,N/A,TRANSIENT GENERATOR
"A T PARKER INCORPORATED [NORTH HOLLYWOOD,CALIFORNIA]",NNL05AH60P,LaRC - Langley Research Center,North Hollywood,CA,'27',8/26/2005,10/7/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","55,123","55,123","55,123",334515,N/A,N/A,"TRANSIENT GENERATOR, VARIABLE FREQUENCY MODULE"
"A T WALL COMPANY (7120) [WARWICK,RHODE ISLAND]",NNC05VG89P,GRC - Glenn Research Center,Warwick,RI,'02',6/28/2005,7/29/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","5,092","5,092","5,092",[None Indicated],N/A,N/A,"2 OD TANTALUM TUBE 0.02"" WALL"""
"A T WALL COMPANY (7120) [WARWICK,RHODE ISLAND]",NNC05VI72P,GRC - Glenn Research Center,Warwick,RI,'02',8/29/2005,9/30/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","4,143","4,143","4,143",[None Indicated],N/A,N/A,"45 TANTALUM TUBING, 60"" TANTALUM TUBING"""
"A TEX TECHNICAL SERVICES [HURST,TEXAS]",NNG05CF01P,GSFC - Goddard Space Flight Center,,TX,'26',10/1/2004,9/30/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","20,000","20,000","20,000",[None Indicated],N/A,N/A,Maintenance Contract
"A TO Z MARKETING AND COMPUTER SUPPLIES [SAINT PETERSBURG,FLORIDA]",NNJ04JD06P,JSC - Johnson Space Flight Center,Houston,TX,'22',6/10/2004,6/25/2009,", Small Disadvantaged Business, Small Business - Black American Owned Business, Minority Owned","Purchase Order, Firm Fixed Price",0,"45,156","45,156",541519,N/A,N/A,PURCHASE OF ADP HARDWARE
"A TO Z MARKETING INCORPORATED [PUNTA GORDA,FLORIDA]",NNJ04JF39P,JSC - Johnson Space Flight Center,,TX,'22',6/16/2004,10/20/2004,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price",0,"65,650","65,650",334419,N/A,N/A,MACROMEDIA COLDFUSION PRODUCTS AND SERVICES
"A V S INCORPORATED (0005) [AYER,MASSACHUSETTS]",NNL05AF95P,LaRC - Langley Research Center,Hampton,VA,'01',7/14/2005,8/12/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","13,789","13,789","13,789",[None Indicated],N/A,N/A,ROTARY PISTON COMPOUND VACUUM PUMP
"A Y T RESEARCH CORP           [MORELAND HILLS,OHIO]",LERC0200202DNAS302121,,,OH,'NA',2/15/2002,10/31/2004,", Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business","Definitive Contract, Firm Fixed Price",0,"362,227","362,056",541710,N/A,N/A,
