NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 2 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,12/2/2017,9/30/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Annex No. 1 to Fully Reimbursable Space Act UmbrellaAgreement between NASA and Space ExplorationTechnologies Corporation for Use of Kennedy Space CenterCapabilities,11/17/2017,11/17/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP,Fully Reimbursable Space Act Umbrella Agreement betweenNASA and Space Exploration Technologies Corporation forUse of Kennedy Space Center Capabilities,11/17/2017,11/17/2022,null
NASA Headquarters (HQ),ASTRONAUTS MEMORIAL FOUNDATION,Lease Agreement for The Center for Space Education,8/21/2017,9/30/2020,null
NASA Headquarters (HQ),PPG Industries Inc,Reimbursable SAA between NASA and PPG Industries Inc forPPG Coatings Agreement,12/20/2017,12/19/2021,null
NASA Headquarters (HQ),Canaveral Council of Technical Societies,Nonreimbursable Space Act Agreement with CCTS for theCollaboration on the Annual Space Congress Event,6/14/2017,6/14/2022,162020
NASA Headquarters (HQ),RUAG Space USA Inc,Reimbursable Umbrella SAA with RUAG SPACE USA INC forNASA Testing Services,9/21/2017,9/21/2022,null
NASA Headquarters (HQ),University of Puerto Rico,Nonreimbursable Agreement between NASA and Univ PuertoRico for NASA Educator Resource Center,7/13/2017,7/13/2022,19888
NASA Headquarters (HQ),SEMINOLE COUNTY PUBLIC SCHOOLS,KCA-4517 Nonreimbursable SAA between NASA KSC and theSchool Board of Seminole County FL for High School StudentsUnited with NASA to Create Hardware (HUNCH) ProgramParticipation,10/19/2017,10/19/2022,277277
NASA Headquarters (HQ),FLORIDA INSTITUTE OF TECHNOLOGY,Annex 3 to Nonreimbursable SAA with Florida Institute ofTechnology (FIT) for Collaborative Research TechnologyTransfer Education and Outreach Activities,2/15/2017,6/29/2021,106645
NASA Headquarters (HQ),Blue Origin LLC,Fully Reimbursable SAA between Blue Origin LLC and NASAfor Use of Center Capabilities,3/27/2017,3/27/2022,null
NASA Headquarters (HQ),Brevard County Public Schools,Nonreimbursable SAA between NASA and High SchoolStudents United to Create Hardware (HUNCH) ProrgramParticipation (Brevard County),4/21/2017,4/21/2022,539103
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Fully Reimbursable SAA between United Launch Alliance LLCand NASA for Use of Center Capabilities,9/28/2016,9/28/2021,null
NASA Headquarters (HQ),AECOM Management Services Inc,Fully Reimbursable Umbrella SAA between NASA KSC andAECOM Management Services Inc for C3PW,9/8/2016,9/30/2020,null
NASA Headquarters (HQ),Blue Origin,Nonreimbursable SAA between NASA and Blue Origin forCommercial Space Capabilities Collabortion,4/15/2016,4/15/2021,183072
NASA Headquarters (HQ),University of the Virgin Islands St. Thomas,Nonreimbursable SAA between University of the VI St. Thomasand NASA for Regional Educator Resource Center,4/19/2017,4/19/2022,45844
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 11 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,5/3/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 10 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,5/3/2016,9/30/2020,null
NASA Headquarters (HQ),MUSEUM OF AVIATION FOUNDATION,Nonreimbursable SAA between Museum of Aviation and NASAKSC for NASA Regional Educator Resource Center (RERC),5/2/2016,5/2/2021,36801
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Annex No. 1 to Nonreimbursable SAA Umbrella Agreementbetween NASA and ULA LLC for Demonstration of Cryogenicand Secondary Technologies for Launch Vehicles,1/21/2016,1/21/2021,2161402
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Nonreimbursable SAA Umbrella Agreement between NASAand ULA LLC for Demonstration of Cryogenic and SecondaryTechnologies for Launch Vehicles,1/21/2016,1/21/2021,null
NASA Headquarters (HQ),American Honda Motor Co.,Reimbursable SAA Umbrella Agreement between NASA andHonda Optimization of Smart Technology Systems,3/23/2016,3/23/2021,null
NASA Headquarters (HQ),Intergrated Mission Support Services LLC,Annex 8 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 6 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 5 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 4 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 3 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),Integrated Mission Support Services LLC,Annex 2 to Fully Reimbursable Umbrella SAA between NASAand Integrated Mission Support Services LLC for C3PW,2/2/2016,9/30/2020,null
NASA Headquarters (HQ),UNIVERSITY OF SOUTH FLORIDA,Nonreimbursable SAA Umbrella Agreement between NASAKSC and University of South Florida for Collaborative Research,9/9/2016,9/9/2021,null
NASA Headquarters (HQ),FLORIDA INSTITUTE OF TECHNOLOGY,Nonreimbursable SAA with Florida Institute of Technology (FIT)for Collaborative Research Technology Transfer Educationand Outreach Activities,6/29/2016,6/29/2021,null
NASA Headquarters (HQ),CATERPILLAR INC.,Non-Reimbursable Umbrella Space Act Agreement BetweenNASA KSC and Caterpillar INC. for Space TechnologyDevelopment and Testing,12/18/2015,12/18/2020,null
NASA Headquarters (HQ),Pacific International Space Center forExploration Systems,Non-Reimbursable Space Act Umbrella Agreement betweenNASA John F. Kennedy Space Center and Pacific InternationalSpace Center (PISCES) for Exploration Systems for SpaceTechnology Development and Testing,9/9/2015,9/9/2020,null
NASA Headquarters (HQ),Space Florida,Property Agreement between NASA KSC and Space Florida forThe Transfer of Operations and Management of the ShuttleLanding Facility,6/22/2015,6/22/2045,null
NASA Headquarters (HQ),Light Visually Transceiving SystemCorporation,Reimbursable Umbrella SAA Between NASA KSC and LightVisually Ttransceiving System Corporation (LVX) for LightingSystem Communication and Network Augmentation Activities,7/30/2015,7/30/2020,null
NASA Headquarters (HQ),Sierra Nevada Corporation,Space Act Agreement between NASA and Sierra NevadaCorporation for Commercial Crew Integrated Capability(CCiCap),8/2/2012,8/1/2022,227500000
NASA Headquarters (HQ),Space Florida an independent special districtof the state of Florida,Real Property Use Permit between NASA KSC and SpaceFlorida for the Use of the Orbiter Processing Facility 3 TheSpace Shuttle Main Engine Processing Facility and theProcessing Control Center,10/6/2011,6/1/2027,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,SAA between United Launch Alliance and NASA LaunchServices Program for Access to and Operational Use of SpaceLaunch Complex 2 (SLC-2) and Delta II Launch VehicleGovernment Owned Equipment,8/23/2011,12/31/2027,null
NASA Headquarters (HQ),Spaceport Florida Authority,REAL PROPERTY USE PERMIT BETWEEN NASA ANDSPACEPORT FLORIDA AUTHORITY FOR DESIGNCONSTRUCTION AND OPERATION OF SERPL,4/5/2001,10/3/2033,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,COLLABORATION ON SYSTEMS ENGINEERINGPROCESSES FOR VERIFICATION AND VALIDATION OFLAUNCH VEHICLE REQUIREMENTS,4/23/2020,2/28/2021,175117
NASA Headquarters (HQ),National Institute for Aviation Research-Wichita State University (niar),Composites NDE standards library and database administration,4/24/2020,4/24/2025,23548
NASA Headquarters (HQ),Lehigh University,Mentoring for University Technical Entrepreneurship Program,3/27/2020,3/27/2021,2550
NASA Headquarters (HQ),THE SPACESHIP COMPANY,Collaboration to Commercialize High Mach Aircraft,3/20/2020,3/20/2021,523836
NASA Headquarters (HQ),THE SPACESHIP COMPANY,Collaboration to Commercialize High Mach Aircraft,3/20/2020,3/20/2025,null
NASA Headquarters (HQ),The Boeing Company,Automated Fiber Placement Simulation Tool Development,4/9/2020,9/30/2020,109445
NASA Headquarters (HQ),ASX Composites,Co-Cure-Ply Materials Development,11/26/2019,11/26/2021,123983
NASA Headquarters (HQ),Lockheed Martin,Advanced Additive Manufacturing Technologies,12/10/2019,12/10/2021,11917
NASA Headquarters (HQ),Massachusetts Institute of TechnologyLincoln Laboratory,PoliMi 8x8 SPAD Array Module Proton Test,1/23/2020,1/23/2021,22504
NASA Headquarters (HQ),North Carolina State University,Wind Tunnel Testing of Pressure Sensitive Paint,11/12/2019,11/12/2021,92816
NASA Headquarters (HQ),GENERAL ATOMICS AERONAUTICALSYSTEMS INC.,Evaluation of Acoustic Liners for Fan Noise Reduction,10/9/2019,10/9/2024,null
NASA Headquarters (HQ),Genetoo Inc.,Laser Surface Treatment and Analysis of Metal Alloys forAdhesion Mitigation,9/30/2019,12/31/2021,87711
NASA Headquarters (HQ),The Boeing Company,annex to AEROSPACE RESEARCH AND DEVELOPMENT,10/22/2019,10/22/2020,null
NASA Headquarters (HQ),Virginia Commonwealth University,VCU COLLEGE OF ENGINEERING CAPSTONE (SENIOR)DESIGN,10/16/2019,10/16/2020,16461
NASA Headquarters (HQ),Honda Aircraft Company LLC,Honda Aircraft Company Wind Tunnel Testing,9/5/2019,9/5/2022,null
NASA Headquarters (HQ),University of Maryland,Support of Fluid-Structure Interactions Testing Part 2 in LaRC20-Inch Mach 6 Tunnel,12/5/2019,12/5/2020,164703
NASA Headquarters (HQ),Jacobs Technology Incorporated,AARGM-ER Wind Tunnel Test,9/4/2019,7/27/2020,null
NASA Headquarters (HQ),RAYTHEON COMPANY,8’HTT TESTING AND ASSESSMENT SUPPORT,8/1/2019,8/1/2020,3432123
NASA Headquarters (HQ),MOOG INC,Autonomous Flight Control Development for Electric VTOLVehicles,1/18/2020,9/30/2020,124163
NASA Headquarters (HQ),MOOG INC,AEROSPACE RESEARCH TECHNOLOGY ANDDEVELOPMENT,1/18/2020,1/18/2025,null
NASA Headquarters (HQ),BNNT LLC,DEVELOPMENT AND OPTIMIZATION OF BORON NITRIDENANOTUBES,8/21/2019,8/21/2020,32199
NASA Headquarters (HQ),BNNT LLC,DEVELOPMENT AND OPTIMIZATION OF BORON NITRIDENANOTUBES,8/21/2019,8/21/2024,null
NASA Headquarters (HQ),The Boeing Company,Unique CFD Validation Data Using the High Lift CommonResearch Model (CRM-HL) from the Qinetiq 5M Wind Tunnel,8/12/2019,8/12/2021,184193
NASA Headquarters (HQ),The Boeing Company,Flight Evaluation of NASA Langley's Safeguard Technology,5/4/2020,5/4/2022,46272
NASA Headquarters (HQ),RAYTHEON COMPANY,TEST CONFIGURATION AND SUPPORT IN THE 8-FOOTHIGH TEMPERATURE TUNNEL,8/1/2019,8/1/2020,null
NASA Headquarters (HQ),SIKORSKY AIRCRAFT CORP,Stroking Main Rotor Gearbox and Lower Fuselage Gun MountDrop Test,9/17/2019,9/17/2020,null
NASA Headquarters (HQ),AURORA FLIGHT SCIENCES CORP,High-Efficiency Elecrified Aircraft Thermal Research,9/3/2019,1/3/2021,191549
NASA Headquarters (HQ),Oregon State University,Evaluation of Additively Manufactured Heat Sinks,4/2/2019,11/30/2020,10359
NASA Headquarters (HQ),Exothermics Inc.,Thermochemical Response of UHT Hypersonic Leading-EdgeCandidates,3/26/2019,9/30/2020,null
NASA Headquarters (HQ),Florida State University,Validation of a Liner Drag Measurement/Computational Tool,3/19/2019,9/19/2020,14020
NASA Headquarters (HQ),Williamsburg-James City County PublicSchools,High School Students United With NASA to Create HardwareProgram,2/6/2019,2/6/2024,null
NASA Headquarters (HQ),Purdue University,Deployable Composite Sail Structure Materials ModelingResearch,2/22/2019,2/22/2021,15826
NASA Headquarters (HQ),Purdue University,Composite Deployable Sail Structure Development,2/21/2019,10/1/2020,25038
NASA Headquarters (HQ),Purdue University,Deployable Composite Solar Sail Structural Research,2/21/2019,2/21/2024,null
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,ThinSat Boom Technology Demonstration Project,12/13/2018,5/31/2021,32727
NASA Headquarters (HQ),Hexcel Corporation,Design and Evaluation of Novel Liner Configurations,11/5/2018,7/5/2020,13218
NASA Headquarters (HQ),The Boeing Company,Evaluation of Novel Aircraft Engine Liner Concepts,11/6/2018,11/6/2020,null
NASA Headquarters (HQ),The Boeing Company,The Development of a Science Technology Engineering andMathematics Capable Workforce,11/21/2018,11/21/2021,540068
NASA Headquarters (HQ),Wichita State University,Investigation of Metallic Foams for Acoustic Liner Applications,10/1/2018,4/1/2021,14970
NASA Headquarters (HQ),Wichita State University,Acoustic and Aero Liner Research,10/1/2018,10/1/2023,null
NASA Headquarters (HQ),North Carolina State University,Deployable Composite Booms and Deployment Systems,8/27/2018,8/30/2020,52604
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,Flight Evaluation of NASA Langley’s Safeguard Technology,5/9/2019,5/9/2021,56987
NASA Headquarters (HQ),LOCKHEED MARTIN,Investigation of Advanced Processing of Metallic Materials,7/17/2018,12/30/2020,null
NASA Headquarters (HQ),LOCKHEED MARTIN,Revolutionary Fabrication Methods and Materials Testing ofAdvanced Materials,7/17/2018,7/17/2023,null
NASA Headquarters (HQ),VIRGINIA POLYTECHNIC INSTITUTE ANDSTATE UNIVERSITY,Collaborative Research and Development with the VirginiaPolytechnic Institute and State University TransportationInstitute,9/13/2019,9/13/2020,148246
NASA Headquarters (HQ),Boom Supersonic,FREE SPIN TEST IN THE 20-FOOT VERTICAL SPINTUNNEL,5/8/2018,8/9/2020,null
NASA Headquarters (HQ),Boom Supersonic,Aerospace Research and Development,5/8/2018,5/8/2023,null
NASA Headquarters (HQ),George Mason University,Interatomic Potential Development for Molecular DynamicsSimulations,5/31/2018,9/30/2020,278363
NASA Headquarters (HQ),Gulfstream AerospaceCorporation,Assessment of Tools for Sonic Boom Propagation andCertification,8/23/2018,8/23/2020,39839
NASA Headquarters (HQ),DoD Test Resources Management Center,HALAS Technology Demonstration,2/11/2019,12/31/2020,null
NASA Headquarters (HQ),JOHNS HOPKINS UNIVERSITY / APPLIEDPHYSICS LAB,Air Force Office of Scientific Research Boundary LayerTransition (BOLT) Experiments,3/14/2018,1/31/2021,626489
NASA Headquarters (HQ),National Institute of Aerospace,Laboratory and Facility Use for Boron Nitride Nanotube (BNNT)Research,12/7/2017,9/30/2020,null
NASA Headquarters (HQ),Pennsylvania State University,Design and Additive Manufacturing of Ni-based Alloys,4/12/2018,4/12/2021,22463
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,annex to Optical Remote Sensing and Sensor Directed Flight ofNASA Related Activities,3/22/2019,8/31/2020,null
NASA Headquarters (HQ),Hyperloop Transportation Technologies,Research Development and Testing of AerospaceTechnologies,1/30/2018,1/30/2023,null
NASA Headquarters (HQ),The Boeing Company,Laser Ablation to Improve Adhesive Bonding of AerospaceStructural Thermoplastic Composite Materials,11/29/2017,12/22/2020,214829
NASA Headquarters (HQ),ALASKA AIRLINES,Research and Development Collaboration,9/25/2017,9/25/2022,null
NASA Headquarters (HQ),DoD Test Resources Management CenterDTMRC,HAARTS Technology Demonstration,9/29/2017,9/30/2020,null
NASA Headquarters (HQ),The Boeing Company,Traffic Aware Planner (TAP) Link to Boeing Climb OutPerformance (BCOP) data files,7/18/2017,11/18/2020,35331
NASA Headquarters (HQ),PPG Industries Inc.,Research Toward Aerospace Coatings for Mitigation ofEnvironmental Contaminants,9/21/2017,6/30/2021,43068
NASA Headquarters (HQ),University of Maryland,Hypersonic ShockWave Boundary Layer Fluid StructureIntereactions Technology Development,6/1/2017,6/1/2022,null
NASA Headquarters (HQ),NORFOLK STATE UNIVERSITY,ADVANCED CAPABILITIES FOR AERONAUTICSRESEARCH AND GROUND FACILITY TESTING,11/13/2017,11/13/2022,273295
NASA Headquarters (HQ),Purdue University,Support of Understanding of Experimental Mach 6 HypersonicBoundary Layers (BL),7/19/2017,7/19/2022,null
NASA Headquarters (HQ),Test Resources Management Center,Hypersonic Test and Technology Development,4/21/2017,4/21/2022,null
NASA Headquarters (HQ),Johns Hopkins University,Discovery to Market Project,1/24/2017,6/30/2021,11697
NASA Headquarters (HQ),Isle of Wight County Public School,High School Students United with NASA to Create Hardware(HUNCH) Program,12/2/2016,12/2/2021,null
NASA Headquarters (HQ),York County School District,High School Students United with NASA to Create Hardware(HUNCH) Program,11/29/2016,11/29/2021,null
NASA Headquarters (HQ),North Carolina School of Science & Math,High School Students United with NASA to Create Hardware(HUNCH) Program,11/15/2016,11/15/2021,null
NASA Headquarters (HQ),Gloucester County Public School District,High School Students United with NASA to Create Hardware(HUNCH) Program,12/6/2016,12/6/2021,null
NASA Headquarters (HQ),Hampton City Schools,High School Students United with NASA to Create Hardware(HUNCH) Program,10/21/2016,10/21/2021,null
NASA Headquarters (HQ),Fayetteville State University,COLLABORATIVE AEROSPACE RESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,12/15/2016,12/15/2021,null
NASA Headquarters (HQ),University of Washington,Technical Interchange on Applications of Data Analytics andMachine Learning in Aerospace Domains,12/5/2016,12/5/2021,null
NASA Headquarters (HQ),The Boeing Company,Flight Deck Systems and Operations Research,1/20/2017,1/20/2022,816127
NASA Headquarters (HQ),Textron Aviation Inc.,Laboratory and Flight Aeronautical Research,4/5/2017,4/5/2022,null
NASA Headquarters (HQ),Newport News Public School District,High School Students United with NASA to Create Hardware(HUNCH) Program,10/23/2016,10/23/2021,null
NASA Headquarters (HQ),The Boeing Company,Annex 5 to ENVIRONMENTALLY  RESPONSIBLE AIRVEHICLE CONCEPT RESEARCH,11/15/2016,11/15/2020,10442
NASA Headquarters (HQ),The Boeing Company,Aerospace Research Development,2/3/2017,2/3/2022,null
NASA Headquarters (HQ),Tech Center LLC,Cooperative Research Activities in Manufacturing Technologies,7/5/2017,7/5/2022,null
NASA Headquarters (HQ),Psionic LLC,Space Technology Commercialization for Measurement andMaterials Applications,12/16/2016,12/16/2021,null
NASA Headquarters (HQ),GenEdge Alliance,Cooperative Research Activities in Manufacturing Technologies,2/23/2017,2/23/2022,null
NASA Headquarters (HQ),North Carolina State University,COLLABORATIVE AEROSPACE R ESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,6/20/2017,6/20/2022,null
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,Collaborative Research Development and TestingOportunities,11/16/2016,11/16/2021,null
NASA Headquarters (HQ),The Governor`s School for Science &Technology,STEM Education Collaboration,6/23/2016,6/30/2020,50075
NASA Headquarters (HQ),Materials Research and Design Inc. MR&D,HIGH TEMPERATURE MATERIALS TECHNICAL SUPPORT,1/4/2017,9/30/2020,null
NASA Headquarters (HQ),TEXAS A&M ENGINEERING EXPERIMENTSTATION,PARTICIPATION IN COOPERATIVE RESEARCH ANDDEVELOPMENT PROJECTS,11/4/2016,11/4/2021,70317
NASA Headquarters (HQ),Dominion Virginia Power,UAV Autonomous Inspection of Transmission Lines,6/9/2016,6/9/2021,null
NASA Headquarters (HQ),Raytheon Corporation,Optical Remote Sensing for Space Applications in Robotics andSurveillance,12/21/2016,12/21/2021,null
NASA Headquarters (HQ),Southern Company,UAV Autonomous Inspection of Transmission Lines,6/3/2016,6/3/2021,null
NASA Headquarters (HQ),idoodledu,Support Of The Cubes In Space Initiative,7/22/2016,7/22/2021,30014
NASA Headquarters (HQ),Infrasonix-Inc,Infrasonix Stethoscope Evaluation Over Human Subjects,11/28/2017,11/28/2022,null
NASA Headquarters (HQ),Brookhaven Science Associates LLC,User Agreement for Brookhaven National Laboratory,12/30/2015,12/30/2020,null
NASA Headquarters (HQ),North Carolina Agricultural and TechnicalUniversity,Collaborative Research Development and TestingOpportunities,4/21/2016,4/21/2021,null
NASA Headquarters (HQ),Oklahoma State University,COLLABORATIVE AEROSPACE RESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,2/4/2016,2/4/2021,null
NASA Headquarters (HQ),The Boeing Company,AEROSPACE RESEARCH AND DEVELOPMENT,11/20/2015,11/20/2020,null
NASA Headquarters (HQ),University of Michigan,Umbrella Agreement,4/18/2016,4/18/2021,null
NASA Headquarters (HQ),National Institute of Aerospace,RESEARCH EDUCATIONAL OUTREACH AND TESTINGACTIVITIES,11/17/2015,11/17/2020,null
NASA Headquarters (HQ),Hexcel Corporation,Multiple Degree of Freedom Acoustic Liners,1/5/2016,1/5/2021,null
NASA Headquarters (HQ),Carnegie Mellon University,Carnegie Mellon University with NASA Langley ResearchCenter,2/2/2016,2/2/2021,null
NASA Headquarters (HQ),The Boeing Company,ENVIRONMENTALLY  RESPONSIBLE AIR VEHICLECONCEPT RESEARCH,12/22/2015,12/22/2020,null
NASA Headquarters (HQ),Johns Hopkins University,Collaboration to Identify Technical Areas of Mutual Interest,12/16/2015,12/16/2020,null
NASA Headquarters (HQ),Arx Pax,Research and Development of Magnetic Architectures andOther Technologies,7/30/2015,7/30/2020,null
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,Optical Remote Sensing and Sensor Directed Flight of NASARelated Activities,5/27/2015,9/30/2020,null
NASA Headquarters (HQ),Old Dominion University,COLLABORATIVE RESEARCH DEVELOPMENT ANDTESTING,8/5/2015,8/5/2020,null
NASA Headquarters (HQ),United Technologies Corporation,Aerospace Research and Development,8/6/2015,8/6/2020,null
NASA Headquarters (HQ),Jacobs Technology Incorporated,Marketing of Langley Research Center Wind Tunnel TestingCapability,7/27/2015,7/27/2020,null
NASA Headquarters (HQ),Lockheed Martin Space,Exchange of Technical Expertise for commercial spacetransportation,6/24/2020,6/24/2025,null
NASA Headquarters (HQ),Imperx Inc.,Rugged Space Rated High Definition – Serial Data Interface(HD-SDI) Camera,5/11/2020,5/11/2022,239458
NASA Headquarters (HQ),Blue Origin Florida LLC,Production Implementation,6/11/2020,6/11/2022,null
NASA Headquarters (HQ),Blue Origin Florida LLC,Production Implementation,6/11/2020,6/11/2025,null
NASA Headquarters (HQ),ATK Launch Systems,ATK Hot Gas Testing,6/4/2020,6/4/2021,null
NASA Headquarters (HQ),Vivace Corporation,Amendment 2 to Vivace SAA8-1725627 to extend the Term ofAgreement and update the Financial Obligations,6/9/2017,6/30/2021,null
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Provide NASA expertise in lunar cargo transportation andlanding technologies,6/4/2020,6/4/2021,null
NASA Headquarters (HQ),U.S. Space & Rocket Center,2020 NASA Human Exploration Rover Challenge,3/8/2020,4/8/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin Hot Gas Testing of Materials @ Hot Gas TestFacility,5/8/2020,5/8/2021,null
NASA Headquarters (HQ),KT Engineering Corporation,CFD  Analysis of the Aerospike Flight Test Article (AFTA) inSupport of USAF ARISE Program,2/5/2020,2/5/2021,null
NASA Headquarters (HQ),Oceangate,Oceangate Automated Fiber Placement Development,2/4/2020,2/4/2021,null
NASA Headquarters (HQ),Oceangate,Oceangate Automated Fiber Placement Development,2/4/2020,2/4/2022,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Extreme Environment Testing and Evaluation of MaterialProperties,12/11/2019,12/11/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Extreme Environment Testing and Evaluation of MaterialProperties,12/11/2019,12/11/2024,null
NASA Headquarters (HQ),Haigh-Farr Inc,Haigh-Farr UHF Blade TPS Testing @HGF,12/17/2019,12/17/2020,null
NASA Headquarters (HQ),INTUITIVE MACHINES LLC,Development of Lunar Lander Systems Technologies,3/19/2020,3/19/2025,null
NASA Headquarters (HQ),ATK Launch Systems,Exchange of Technical Expertise for commercial spacetransportation,12/9/2019,12/9/2024,null
NASA Headquarters (HQ),Florida Institute of Technology,Vision-Based Navigation for Formation Flight onboard ISS,1/16/2020,1/16/2023,170172
NASA Headquarters (HQ),Ursa Major Technologies,Support of ROCETS software,10/30/2019,10/30/2021,null
NASA Headquarters (HQ),Ursa Major Technologies,Rocket Engine Development Support,10/30/2019,10/30/2024,null
NASA Headquarters (HQ),Ball Aerospace & Technologies Corporation,Space Environmental Effects Testing and MaterialCharacterization of Spacecraft Materials and Instruments,1/27/2020,1/27/2023,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,annex to Exchange of Technical Expertise for commercialspace transportation,11/20/2019,11/20/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,annex to Exchange of Technical Expertise for commercialspace transportation,9/27/2019,9/27/2021,null
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,Room-Temperature-Vulcanized (RTV) Adhesive CoatingMaterial Test,10/21/2019,10/21/2020,null
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,Space Environmental Effects Testing and Characterization ofMaterial Power and Communication Systems,10/21/2019,10/21/2024,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Nozzle Material Testing,9/27/2019,9/27/2020,null
NASA Headquarters (HQ),FIRST RF Corporation,High Speed Particle Material Impact Testing,9/25/2019,9/25/2020,null
NASA Headquarters (HQ),FIRST RF Corporation,High Speed Particle Material Impact Testing,9/25/2019,9/25/2022,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin BE-7 TCA - New Chamber,8/8/2019,8/8/2020,null
NASA Headquarters (HQ),Spirit Aero Systems,annex for weld development in Aeronautical/Aerospace VehicleManufacturing,9/3/2019,9/3/2021,null
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Engineering Analysis and development for Commercial LunarLander and Payload Services,1/27/2020,1/27/2025,null
NASA Headquarters (HQ),The Boeing Company,annex to Aerospace Hardware Testing Evaluatioin and relatedengineering services,9/13/2019,3/22/2022,null
NASA Headquarters (HQ),Amazon Web Services Inc.,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,1/6/2020,1/6/2022,675455
NASA Headquarters (HQ),Virgin Orbit LLC,annex to Exchange of Technical Expertise for commercialspace transportation,7/30/2019,7/30/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin On Demand Services,7/9/2019,7/9/2022,null
NASA Headquarters (HQ),Raytheon Missile Systems,Annex 3 to Engineering Collaboration,7/2/2019,7/2/2020,null
NASA Headquarters (HQ),Cellco Partnership d/b/a Verizon Wireless,FOR OPERATION OF TELECOMMUNICATIONSEQUIPMENT IN BUILDING 4476,11/26/2019,11/26/2024,null
NASA Headquarters (HQ),Interstellar Technologies Corporation,Trajectory analysis vehicle feasibility studies and missiondevelopment,9/18/2019,9/18/2020,null
NASA Headquarters (HQ),Interstellar Technologies Corporation,Propulsion Engineering Analysis Consultation FeasibilityStudies and Space Vehicle Development Activities,9/18/2019,9/18/2024,null
NASA Headquarters (HQ),NEW CINGULAR WIRELESS PCS LLC,Placement of Telecommunications antenna on building 4476,12/18/2019,12/18/2024,null
NASA Headquarters (HQ),Google LLC,Access and Use of Large Science Datasets,10/21/2019,10/21/2020,675455
NASA Headquarters (HQ),Google LLC,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,10/21/2019,10/21/2024,null
NASA Headquarters (HQ),RUAG Space USA Inc,RUAG Centaur V Structural Tests,9/10/2019,9/10/2021,null
NASA Headquarters (HQ),Amazon Web Services Inc.,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,1/6/2020,1/6/2022,null
NASA Headquarters (HQ),Massachusetts Institute of Technology,SPACE EXPLORATION TECHNOLOGY DEVELOPMENT INMOTION MAGNIFICATION TECHNIQUES,5/28/2019,5/28/2021,67372
