NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,An Ultra-Sensitive Size Resolved Particle Mass Measurement Device Phase II,1/1/2008,12/31/2008,599999,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Stennis+Space+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Non-Dispersive Atomic Absorption System for Engine Health Monitoring Phase I,1/1/2008,12/31/2008,99993,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Ultrasensitive Fast-Response Size-Dependent Soot Spectrometer Phase I,1/1/2009,12/31/2009,100000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Aerospace++Bonded+Structures+LLC,Hier NASA+Ames+Research+Centerhical Orbital Observatory Deployable Shroud (HOODS) Phase I,1/1/2009,12/31/2009,99580,Science
NASA+Goddard+Space+Flight+Center,Superconducting+Systems+Inc,Application of Reinforced HTS 2212 Wires in ADR Magnets Operating at 30K-40K Phase I,1/1/2009,12/31/2009,99844,Science
NASA+Goddard+Space+Flight+Center,Superconducting+Systems+Inc,ADR Magnets Operating at 30-40K Phase II,1/1/2009,12/31/2009,599696,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Non-Thermal Soot Denuder Phase I,1/1/2010,12/31/2010,100000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,New Combustion CFD Algorithms Designed for Rapid GPU Computations Phase I,1/1/2010,12/31/2010,99996,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Ames+Research+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,In Situ Particle Asymmetry Factor Monitor Phase I,1/1/2010,12/31/2010,100000,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,An Instrument to Measure Aircraft Sulfate Particle Emissions Phase I,1/1/2010,12/31/2010,100000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Flash Cracking Reactor for Waste Plastic Processing Phase I,1/1/2010,12/31/2010,99986,Exploration Systems
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,An Instrument to Measure Aircraft Sulfate Particle Emissions Phase II,1/1/2010,12/31/2010,749997,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Substrate-Enhanced Micro Laser Desorption Ionization Mass Spectrometry Phase I,1/1/2011,12/31/2011,125000,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Differential Photoacoustic Particle Absorption Monitor Phase I,1/1/2012,12/31/2012,124997,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,A Two-Stage Waste Gasification Reactor for Mars In-Situ Resource Utilization Phase I,1/1/2012,12/31/2012,122167,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,Hittite+Microwave+Corporation,Ka-Band MMIC T/R Module Phase II,1/1/2005,12/31/2005,599990.75,Science
NASA+Jet+Propulsion+Laboratory,Hittite+Microwave+Corporation,High-Speed Low-Power Digitizer II (2007037) Phase II,1/1/2006,12/31/2006,599994.1,Science
NASA+Goddard+Space+Flight+Center,Hittite+Microwave+Corporation,MMIC Cavity Oscillator at 50 and 94 GHz (2007040) Phase II,1/1/2006,12/31/2006,599934,Science
NASA+Jet+Propulsion+Laboratory,Hittite+Microwave+Corporation,Pulsed Power Amplifier for Enhanced Transmitter Power Output in L- and P-band T/R Modules (2007045) Phase I,1/1/2007,12/31/2007,99898.13,Science
NASA+Jet+Propulsion+Laboratory,Hittite+Microwave+Corporation,MMIC for High-Efficiency Ka-BAnd GaN Power Amplifiers (2007043) Phase I,1/1/2007,12/31/2007,99909.69,Space Operations
NASA+Goddard+Space+Flight+Center,Flight+Landata+Inc,A Gimbal-Stabilized Compact Hyperspectral Imaging System Phase II,1/1/2006,12/31/2006,599388,Science
NASA+Goddard+Space+Flight+Center,Flight+Landata+Inc,Miniaturized Airborne Imaging Central Server System Phase I,1/1/2007,12/31/2007,99932.23,Science
NASA+Goddard+Space+Flight+Center,Flight+Landata+Inc,Miniaturized Airborne Imaging Central Server System Phase II,1/1/2007,12/31/2007,599909,Science
NASA+Goddard+Space+Flight+Center,Flight+Landata+Inc,Airborne Thematic Thermal InfraRed and Electro-Optical Imaging System Phase I,1/1/2010,12/31/2010,99804,Science
NASA+Ames+Research+Center,Nanotrons,Passive Moisture Removal Using High Performance Graphene Oxide Membranes Phase I,1/1/2012,12/31/2012,124954,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Applied+NanoFemto+Technologies+LLC,A Thermal-Electrically Cooled Quantum-Dot Middle-Wave Infrared Photodetector with High Quantum Efficiency and Photodetectivity Phase I,1/1/2008,12/31/2008,99996.21,Small Business Technology Transfer
NASA+Goddard+Space+Flight+Center,Applied+NanoFemto+Technologies+LLC,Photonic antenna coupled middlewave infrared photodetector and focal plane array with low noise and high quantum efficiency Phase I,1/1/2011,12/31/2011,124982,Small Business Technology Transfer
NASA+Goddard+Space+Flight+Center,Applied+NanoFemto+Technologies+LLC,Photonic Antenna Enhanced Middle Wave and Longwave Infrared Focal Plane Array with Low Noise and High Operating Temperature Phase II,1/1/2011,12/31/2011,698925,Small Business Technology Transfer
NASA+Jet+Propulsion+Laboratory,Auriga+Measurement+Systems+(Auriga+Microwave),High-power X- and Ka-band Gallium Nitride Amplifiers with Exceptional Efficiency Phase I,1/1/2011,12/31/2011,124091,Space Operations
NASA+Goddard+Space+Flight+Center,Innovative+Communications+Engineering,High-Rate Receiver Design Phase I,1/1/2007,12/31/2007,99837.85,Space Operations
NASA+Jet+Propulsion+Laboratory,Innovative+Communications+Engineering,Long Burst Error Correcting Codes Phase I,1/1/2008,12/31/2008,99937,Space Operations
NASA+Goddard+Space+Flight+Center,Hardric+Laboratories+Inc,Advanced Lightweight Metal Matrix Composite Segmented Optic Manufacture Phase I,1/1/2009,12/31/2009,91069,Science
NASA+Goddard+Space+Flight+Center,Scientific+Solutions+Inc,SHIMS -- A Spatial Heterodyne Interferometer for Methane Sounding Phase I,1/1/2009,12/31/2009,99225,Science
NASA+Kennedy+Space+Center,Jenike++Johanson+Inc,Combining Discrete Element Modeling Finite Element Analysis and Experimental Calibrations for Modeling of Granular Material Systems Phase I,1/1/2006,12/31/2006,99702.69,Small Business Technology Transfer
NASA+Marshall+Space+Flight+Center,Reactive+Innovations+LLC,High-Pressure Oxygen Concentrator Phase II,1/1/2007,12/31/2007,599995,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Reactive+Innovations+LLC,Reactive-Separator Process Unit for Lunar Regolith Phase I,1/1/2008,12/31/2008,99999,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Reactive+Innovations+LLC,Reactive-Separator Process Unit for Lunar Regolith Phase II,1/1/2008,12/31/2008,599989,Exploration Systems
NASA+Goddard+Space+Flight+Center,XCube+Communication+Inc,An Open  NASA+Ames+Research+Centerhitecture Scaleable Maintainable Software Defined Commodity Based Data Recorder And Correlator Phase I,1/1/2010,12/31/2010,100000,Science
NASA+Kennedy+Space+Center,Reactive+Innovations+LLC,Reactive Capture of Carbon Dioxide Phase I,1/1/2011,12/31/2011,124996,Exploration Systems
NASA+Johnson+Space+Center,Reactive+Innovations+LLC,Silver Ion Biocide Delivery System for Water Disinfection Phase I,1/1/2012,12/31/2012,124998,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Broadband+Photonics+Incorporated,In-Space Distributed Fiber Optic Hydrogen Leak Sensor Phase I,1/1/2007,12/31/2007,99970,Exploration Systems
NASA+Kennedy+Space+Center,Broadband+Photonics+Incorporated,In-Space Distributed Fiber Optic Hydrogen Leak Sensor Phase II,1/1/2007,12/31/2007,599950,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Broadband+Photonics+Incorporated,Fiber Optic Continuous Liquid Sensor for Cryogenic Propellant Gauging Phase I,1/1/2008,12/31/2008,99780,Exploration Systems
NASA+Goddard+Space+Flight+Center,SeaFire+Micros+Inc,n x 10 Gbps Offload NIC for NASA NLR Grid Computing Phase I,1/1/2008,12/31/2008,99985,Science
NASA+Ames+Research+Center,Kernco+Inc,Radiation Tolerant Low Power Precision Time Source Phase I,1/1/2009,12/31/2009,99288,Science
NASA+Ames+Research+Center,Optra+Inc,Matched Spectral Filter Imager Phase I,1/1/2012,12/31/2012,124281,Science
NASA+Goddard+Space+Flight+Center,Optra+Inc,Multi-Configuration Matched Spectral Filter Core Phase I,1/1/2012,12/31/2012,122144,Science
NASA+Goddard+Space+Flight+Center,Pulse+Systems+Inc,Solid State  KA-Band Solid State W-Band and TWT Amplifiers Phase I,1/1/2009,12/31/2009,98343,Science
NASA+Jet+Propulsion+Laboratory,Metamagnetics+Inc,Self-Biased Radiation Hardened Ka-Band Circulators for Size Weight and Power Restricted Long Range Space Applications Phase I,1/1/2012,12/31/2012,123093,Human Exploration and Operations
NASA+Kennedy+Space+Center,Eikos+Inc,Nanotube Electrodes for Dust Mitigation Phase I,1/1/2009,12/31/2009,99910,Exploration Systems
NASA+Kennedy+Space+Center,Eikos+Inc,Nanotube Electrodes for Dust Mitigation Phase II,1/1/2009,12/31/2009,599631,Exploration Systems
NASA+Ames+Research+Center,Espace+Inc,Open System of Agile Ground Stations Phase I,1/1/2007,12/31/2007,99547,Science
NASA+Ames+Research+Center,Espace+Inc,Open System of Agile Ground Stations Phase II,1/1/2007,12/31/2007,590165,Science
NASA+Jet+Propulsion+Laboratory,Espace+Inc,Precision Electrospray Thruster Assembly (PETA) Phase I,1/1/2010,12/31/2010,99627,Science
NASA+Jet+Propulsion+Laboratory,Espace+Inc,Precision Electrospray Thruster Assembly (PETA) Phase II,1/1/2010,12/31/2010,730882,Science
NASA+Stennis+Space+Center,Kaitech+Inc,Water Properties Sensor Phase I,1/1/2009,12/31/2009,99957,Science
NASA+Stennis+Space+Center,Kaitech+Inc,Water Properties Sensor Phase II,1/1/2009,12/31/2009,599998,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,EIC+Laboratories+Inc,Optical Downconverting Nanomaterials for Enhanced Photovoltaic Efficiency Phase I,1/1/2007,12/31/2007,99993.88,Science
NASA+Armstrong+Flight+Research+Center,Luminad+Technologies,Computational Tool for Kinetic Modeling of Non-Equilibrium Multiphase Flows in Ablation Phase I,1/1/2008,12/31/2008,99792,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Armstrong+Flight+Research+Center,Migma+Systems+Inc,Online Real-Time Tribology Failure Detection System Phase I,1/1/2005,12/31/2005,100000,Small Business Technology Transfer
NASA+Armstrong+Flight+Research+Center,Migma+Systems+Inc,Online Real-Time Tribology Failure Detection System Phase II,1/1/2005,12/31/2005,599997,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,The+DNA+Medicine+Institute,Reusable Handheld Electrolytes and Lab Technology for Humans (rHEALTH Sensor) Phase I,1/1/2007,12/31/2007,99798.9,Exploration Systems
NASA+Johnson+Space+Center,The+DNA+Medicine+Institute,Nanoscale Test Strips for Multiplexed Blood Analysis Phase I,1/1/2008,12/31/2008,99999.75,Exploration Systems
NASA+Armstrong+Flight+Research+Center,Metis+Design+Corporation,Lightweight Small-Scale Turbine Generator Phase I,1/1/2012,12/31/2012,124961,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,QM+Power+Inc,Lightweight High Efficiency Electric Motors and Actuators for Low Temperature Mobility and Robotics Applications Phase I,1/1/2009,12/31/2009,99962,Exploration Systems
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,QM+Power+Inc,Lightweight High Efficiency Electric Motors and Actuators for Low Temperature Mobility and Robotics Applications Phase II,1/1/2009,12/31/2009,599994,Exploration Systems
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Neurala+LLC,Adaptive bio-inspired navigation for planetary exploration Phase I,1/1/2011,12/31/2011,124998,Small Business Technology Transfer
NASA+Kennedy+Space+Center,LongWave+Photonics+LLC,Terahertz Quantum Cascade Laser Based 3D Imaging Phase I,1/1/2009,12/31/2009,99490,Small Business Technology Transfer
NASA+Kennedy+Space+Center,LongWave+Photonics+LLC,Terahertz Quantum Cascade Laser Based 3D Imaging Phase II,1/1/2009,12/31/2009,600000,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Energid+Technologies,Lunar Excavator Validation Phase I,1/1/2008,12/31/2008,99941,Exploration Systems
NASA+Ames+Research+Center,Energid+Technologies,Robotic Vehicle Proxy Simulation Phase I,1/1/2009,12/31/2009,100000,Exploration Systems
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Enhanced Fabrication Processes Development for High Actuator Count Deformable Mirrors Phase I,1/1/2009,12/31/2009,99918,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Compact Low-Power Driver for Deformable Mirror Systems Phase I,1/1/2009,12/31/2009,99872,Science
NASA+Ames+Research+Center,Energid+Technologies,Robotic Vehicle Proxy Simulation Phase II,1/1/2009,12/31/2009,599968,Exploration Systems
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Enhanced Fabrication Processes Development for High Actuator Count Deformable Mirrors Phase II,1/1/2009,12/31/2009,599566,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Compact Low-Power Driver for Deformable Mirror Systems Phase II,1/1/2009,12/31/2009,599807,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Enhanced Reliability MEMS Deformable Mirrors for Space Imaging Applications Phase I,1/1/2010,12/31/2010,99967,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Enhanced Reliability MEMS Deformable Mirrors for Space Imaging Applications Phase II,1/1/2010,12/31/2010,747977,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Topography improvements in MEMS DMs for high-contrast high-resolution imaging Phase I,1/1/2011,12/31/2011,124183,Science
NASA+Jet+Propulsion+Laboratory,Boston+Micromachines+Corporation,Topography Improvements in MEMS DMs for High-contrast High-resolution Imaging Phase II,1/1/2011,12/31/2011,699410,Science
NASA+Goddard+Space+Flight+Center,Charles+River+Analytics+Inc,DIPSARS: Discovery of Interesting Patterns and Semantic Analysis in Remote Space Phase I,1/1/2012,12/31/2012,124965,Science
NASA+Ames+Research+Center,Energid+Technologies,Robotic Mission Simulation Tool Phase I,1/1/2012,12/31/2012,124987,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,The+DNA+Medicine+Institute,Reusable Handheld Electrolytes and Lab Technology for Humans (rHEALTH Sensor) Phase II,1/1/2007,12/31/2007,599950,Exploration Systems
NASA+Johnson+Space+Center,The+DNA+Medicine+Institute,Nanoscale Test Strips for Multiplexed Blood Analysis Phase II,1/1/2008,12/31/2008,599998,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,TIAX+LLC,Novel Anodes for Rapid Recharge High Energy Density Lithium-ion Batteries Phase I,1/1/2007,12/31/2007,99944.76,Exploration Systems
NASA+Ames+Research+Center,EOS+Photonics,Frequency Modulated Integrated Cavity Output Spectroscopy: A General Technique for Trace Gas and Isotope Measurements with Unprecedented Sensitivity Phase I,1/1/2010,12/31/2010,99201,Science
NASA+Armstrong+Flight+Research+Center,Metis+Design+Corporation,Aircraft Sensor-Logger with Power Replenishment Capabilities Phase II,1/1/2005,12/31/2005,599999,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Ames+Research+Center,Metis+Design+Corporation,Cable-Free Sensor-Bus for Large Area Composites Phase I,1/1/2008,12/31/2008,100000,Exploration Systems
NASA+Ames+Research+Center,Metis+Design+Corporation,Structural Abort Trigger for Ares Composites Phase I,1/1/2009,12/31/2009,99999,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aurora+Flight+Sciences+Corporation,Autonomous Control of Space Nuclear Reactors Phase I,1/1/2007,12/31/2007,99897.04,Exploration Systems
NASA+Goddard+Space+Flight+Center,Aurora+Flight+Sciences+Corporation,Synthetic Imaging Maneuver Optimization (SIMO) Phase I,1/1/2007,12/31/2007,99926.15,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Axis+Engineering+Technologies,Superconducting Resonant Inductive Power Coupling Phase I,1/1/2010,12/31/2010,99959,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Aurora+Flight+Sciences+Corporation,Autonomous Navigation in GNSS-Denied Environments Phase I,1/1/2012,12/31/2012,124952,Small Business Technology Transfer
NASA+Johnson+Space+Center,Cambrian+Innovation+LLC,A Variable-Output Bio-Electrochemical System for Wastewater Treatment and Increased Loop Closure in Exploration Life Support Systems Phase I,1/1/2010,12/31/2010,100000,Exploration Systems
NASA+Kennedy+Space+Center,MagiQ+Technologies+Inc,Compact Optical Inertial Tracking for Launch Vehicles Phase I,1/1/2011,12/31/2011,124997,Space Operations
NASA+Armstrong+Flight+Research+Center,MagiQ+Technologies+Inc,Compact High-Performance Laser Gyro Phase I,1/1/2012,12/31/2012,124997,Science
NASA+Ames+Research+Center,ionu+biosystems,Smart Phone Fluorescent Chem8 Phase I,1/1/2011,12/31/2011,124661,Exploration Systems
NASA+Johnson+Space+Center,Mide+Technology,Shape Memory Bio-Suit Phase I,1/1/2005,12/31/2005,100000,Small Business Technology Transfer
NASA+Jet+Propulsion+Laboratory,Mide+Technology,Control Valve for Miniature Xenon Ion Thruster Phase II,1/1/2006,12/31/2006,599883,Science
NASA+Ames+Research+Center,Cambrian+Innovation+LLC,Bio-Electrochemical Carbon Dioxide Removal for Air Revitalization in Exploration Life Support Systems Phase I,1/1/2011,12/31/2011,124849,Exploration Systems
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Neurala+LLC,Adaptive Bio-inspired Navigation for Planetary Exploration Phase II,1/1/2011,12/31/2011,699985,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,TIAX+LLC,High Specific Energy Lithium-ion Batteries with Novel Cathode Phase I,1/1/2012,12/31/2012,124919,Human Exploration and Operations
NASA+Johnson+Space+Center,Infoscitex+Corporation,ElastiGlass Barrier Film and Food Processing Techniques for the 3-to-5 Year Shelf-Stable Food Package Phase II,1/1/2005,12/31/2005,589870,Exploration Systems
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Infoscitex+Corporation,Novel Deployable High Frequency Antennas Using Composite Electro-Textiles Phase II,1/1/2005,12/31/2005,599783.06,Space Operations
NASA+Goddard+Space+Flight+Center,Infoscitex+Corporation,Enhanced PBO Fiber Reinforced Balloon Envelope Materials for Titan Aerobots Phase I,1/1/2007,12/31/2007,99932.31,Science
NASA+Goddard+Space+Flight+Center,Infoscitex+Corporation,Octet Phase I,1/1/2007,12/31/2007,99974.8,Science
